site,date,Element,UF,F,W,spm,colloidal,trulydissolved
8,7/6/2021,Na,22504.10707,19443.14545,20536.36364,1093.218182,-3060.961616,22504.10707
8,7/6/2021,Mg,14323.60202,13835.56162,13273.14141,-562.420202,-488.040404,14323.60202
8,7/6/2021,Al,2.315151515,10.24242424,71.04040404,60.7979798,7.927272727,2.315151515
8,7/6/2021,P,21.99191919,40.51111111,49.64032951,9.1292184,18.51919192,21.99191919
8,7/6/2021,S,24940.06667,24749.43232,24738.31313,-11.11919192,-190.6343434,24940.06667
8,7/6/2021,K,3996.018182,3900.353535,4245.444444,345.0909091,-95.66464646,3996.018182
8,7/6/2021,Ca,64542.17778,62357.06061,64011.09091,1654.030303,-2185.117172,64542.17778
8,7/6/2021,V,2.325252525,2.276767677,1.848484848,-0.428282828,-0.048484848,2.325252525
8,7/6/2021,Cr_KED,1.573737374,0.113131313,0.353535354,0.24040404,-1.460606061,1.573737374
8,7/6/2021,Cr_NH3,1.482828283,0.121212121,0.393939394,0.272727273,-1.361616162,1.482828283
8,7/6/2021,Fe_NH3,13.5959596,17.68080808,79.38383838,61.7030303,4.084848485,13.5959596
8,7/6/2021,Mn,44.33333333,45.98383838,57.21212121,11.22828283,1.650505051,44.33333333
8,7/6/2021,Fe_KED,14.9030303,18.32525253,85.78787879,67.46262626,3.422222222,14.9030303
8,7/6/2021,Co,0.065677402,0.065677402,0.32838701,0.262709608,0,0.065677402
8,7/6/2021,Ni,0.458585859,0.37979798,0.353535354,-0.026262626,-0.078787879,0.458585859
8,7/6/2021,Cu_KED,3.997979798,7.349494949,4.951587001,-2.397907949,3.351515152,3.997979798
8,7/6/2021,Cu_NH3,3.929292929,7.654545455,5.087890009,-2.566655446,3.725252525,3.929292929
8,7/6/2021,Zn,2.688888889,4.581818182,3.868686869,-0.713131313,1.892929293,2.688888889
8,7/6/2021,As_STD,13.56565657,14.03838384,14.3030303,0.264646465,0.472727273,13.56565657
8,7/6/2021,As_KED,12.8020202,12.96969697,9.929292929,-3.04040404,0.167676768,12.8020202
8,7/6/2021,As_Oshift,13.4969697,13.98989899,12.76767677,-1.222222222,0.492929293,13.4969697
8,7/6/2021,Se..77..77.77..ppb.,0.433699895,0.433699895,2.168499474,1.734799579,0,0.433699895
8,7/6/2021,Se77_Oshift,0.129292929,0.055646451,0.278232254,0.222585803,-0.073646479,0.129292929
8,7/6/2021,Se78_Oshift,0.16969697,0.185858586,0.282828283,0.096969697,0.016161616,0.16969697
8,7/6/2021,Se80_Oshift,0.145454545,0.175757576,0.272727273,0.096969697,0.03030303,0.145454545
8,7/6/2021,Se..82..82.82..ppb.,0.856565657,0.735353535,1.95959596,1.224242424,-0.121212121,0.856565657
8,7/6/2021,Se82_Oshift,0.127272727,0.119191919,0.323232323,0.204040404,-0.008080808,0.127272727
8,7/6/2021,Mo_NH3,10.08686869,10.58787879,7.808080808,-2.77979798,0.501010101,10.08686869
8,7/6/2021,Mo_Oshift,9.842424242,10.18989899,8.090909091,-2.098989899,0.347474747,9.842424242
8,7/6/2021,Cd111,0.036363636,0.042424242,0.053180963,0.01075672,0.006060606,0.036363636
8,7/6/2021,Cd114,0.036363636,0.04040404,0.039323993,-0.001080047,0.004040404,0.036363636
8,7/6/2021,Pb_STD,0.071230072,0.652525253,0.356150362,-0.29637489,0.58129518,0.071230072
8,7/6/2021,Pb_NH3,0.078026292,0.705050505,0.390131458,-0.314919047,0.627024214,0.078026292
9,7/6/2021,Na,17462.72929,15231.44646,12858.49495,-2372.951515,-2231.282828,17462.72929
9,7/6/2021,Mg,13171.35152,12700.97576,11487.76768,-1213.208081,-470.3757576,13171.35152
9,7/6/2021,Al,1.818181818,19.49292929,93.18181818,73.68888889,17.67474747,1.818181818
9,7/6/2021,P,23.98989899,40.91313131,49.64032951,8.727198198,16.92323232,23.98989899
9,7/6/2021,S,19037.08687,19959.76364,16365.92929,-3593.834343,922.6767677,19037.08687
9,7/6/2021,K,3390.410101,3226.678788,2941.737374,-284.9414141,-163.7313131,3390.410101
9,7/6/2021,Ca,57561.88889,60380.45859,49754.12121,-10626.33737,2818.569697,57561.88889
9,7/6/2021,V,1.951515152,1.987878788,1.494949495,-0.492929293,0.036363636,1.951515152
9,7/6/2021,Cr_KED,0.131313131,0.125252525,0.282828283,0.157575758,-0.006060606,0.131313131
9,7/6/2021,Cr_NH3,0.125252525,0.125252525,0.373737374,0.248484848,0,0.125252525
9,7/6/2021,Fe_NH3,1.218874063,14.73737374,88.63636364,73.8989899,13.51849967,1.218874063
9,7/6/2021,Mn,18.98383838,20.57979798,38.62626263,18.04646465,1.595959596,18.98383838
9,7/6/2021,Fe_KED,1.364188275,15.55555556,89.32323232,73.76767677,14.19136728,1.364188275
9,7/6/2021,Co,0.065677402,0.065677402,0.32838701,0.262709608,0,0.065677402
9,7/6/2021,Ni,0.333333333,0.408080808,0.343434343,-0.064646465,0.074747475,0.333333333
9,7/6/2021,Cu_KED,3.042424242,6.654545455,4.951587001,-1.702958454,3.612121212,3.042424242
9,7/6/2021,Cu_NH3,2.951515152,6.418181818,5.087890009,-1.330291809,3.466666667,2.951515152
9,7/6/2021,Zn,1.664646465,3.042424242,3.767676768,0.725252525,1.377777778,1.664646465
9,7/6/2021,As_STD,10.18181818,11.06868687,9.909090909,-1.15959596,0.886868687,10.18181818
9,7/6/2021,As_KED,9.307070707,10.03838384,7.656565657,-2.381818182,0.731313131,9.307070707
9,7/6/2021,As_Oshift,10.18989899,10.92323232,9.222222222,-1.701010101,0.733333333,10.18989899
9,7/6/2021,Se..77..77.77..ppb.,0.433699895,0.433699895,2.168499474,1.734799579,0,0.433699895
9,7/6/2021,Se77_Oshift,0.055646451,0.151515152,0.278232254,0.126717102,0.095868701,0.055646451
9,7/6/2021,Se78_Oshift,0.143434343,0.141414141,0.089658949,-0.051755193,-0.002020202,0.143434343
9,7/6/2021,Se80_Oshift,0.139393939,0.135353535,0.171717172,0.036363636,-0.004040404,0.139393939
9,7/6/2021,Se..82..82.82..ppb.,0.703030303,0.55959596,0.481429161,-0.078166799,-0.143434343,0.703030303
9,7/6/2021,Se82_Oshift,0.058585859,0.111111111,0.232323232,0.121212121,0.052525253,0.058585859
9,7/6/2021,Mo_NH3,6.414141414,6.995959596,4.929292929,-2.066666667,0.581818182,6.414141414
9,7/6/2021,Mo_Oshift,6.202020202,6.634343434,5.04040404,-1.593939394,0.432323232,6.202020202
9,7/6/2021,Cd111,0.026262626,0.032323232,0.053180963,0.02085773,0.006060606,0.026262626
9,7/6/2021,Cd114,0.026262626,0.034343434,0.039323993,0.004980559,0.008080808,0.026262626
9,7/6/2021,Pb_STD,0.357575758,1.129292929,0.356150362,-0.773142567,0.771717172,0.357575758
9,7/6/2021,Pb_NH3,0.387878788,1.193939394,0.390131458,-0.803807936,0.806060606,0.387878788
10,7/6/2021,Na,16744.12323,14976.88283,13113.31313,-1863.569697,-1767.240404,16744.12323
10,7/6/2021,Mg,16564.44646,16923.11111,15756.30303,-1166.808081,358.6646465,16564.44646
10,7/6/2021,Al,2.404040404,11.61414141,114.3434343,102.7292929,9.21010101,2.404040404
10,7/6/2021,P,9.928065902,41.20808081,49.64032951,8.432248703,31.28001491,9.928065902
10,7/6/2021,S,27672.14545,28916.53939,25375.74747,-3540.791919,1244.393939,27672.14545
10,7/6/2021,K,3926.220202,4029.393939,3838.828283,-190.5656566,103.1737374,3926.220202
10,7/6/2021,Ca,68361.02222,72368.25657,63268.9798,-9099.276768,4007.234343,68361.02222
10,7/6/2021,V,2.137373737,2.02020202,1.686868687,-0.333333333,-0.117171717,2.137373737
10,7/6/2021,Cr_KED,0.111111111,0.123232323,1.050505051,0.927272727,0.012121212,0.111111111
10,7/6/2021,Cr_NH3,0.105050505,0.2,1.02020202,0.82020202,0.094949495,0.105050505
10,7/6/2021,Fe_NH3,1.218874063,14.01212121,100.1010101,86.08888889,12.79324715,1.218874063
10,7/6/2021,Mn,11.45454545,13.02626263,47.5959596,34.56969697,1.571717172,11.45454545
10,7/6/2021,Fe_KED,1.364188275,11.94747475,97.22222222,85.27474747,10.58328647,1.364188275
10,7/6/2021,Co,0.065677402,0.065677402,0.32838701,0.262709608,0,0.065677402
10,7/6/2021,Ni,0.361616162,0.424242424,0.393939394,-0.03030303,0.062626263,0.361616162
10,7/6/2021,Cu_KED,3.153535354,6.535353535,4.951587001,-1.583766535,3.381818182,3.153535354
10,7/6/2021,Cu_NH3,3.16969697,8.139393939,5.087890009,-3.051503931,4.96969697,3.16969697
10,7/6/2021,Zn,1.602020202,3.395959596,4.646464646,1.250505051,1.793939394,1.602020202
10,7/6/2021,As_STD,11.11313131,11.94141414,10.91919192,-1.022222222,0.828282828,11.11313131
10,7/6/2021,As_KED,9.8,11.11919192,6.98989899,-4.129292929,1.319191919,9.8
10,7/6/2021,As_Oshift,11.23030303,11.91919192,9.777777778,-2.141414141,0.688888889,11.23030303
10,7/6/2021,Se..77..77.77..ppb.,0.433699895,0.433699895,2.168499474,1.734799579,0,0.433699895
10,7/6/2021,Se77_Oshift,0.157575758,0.193939394,0.278232254,0.08429286,0.036363636,0.157575758
10,7/6/2021,Se78_Oshift,0.177777778,0.16969697,0.202020202,0.032323232,-0.008080808,0.177777778
10,7/6/2021,Se80_Oshift,0.171717172,0.195959596,0.252525253,0.056565657,0.024242424,0.171717172
10,7/6/2021,Se..82..82.82..ppb.,0.836363636,0.923232323,1.98989899,1.066666667,0.086868687,0.836363636
10,7/6/2021,Se82_Oshift,0.15959596,0.151515152,0.272727273,0.121212121,-0.008080808,0.15959596
10,7/6/2021,Mo_NH3,4.983838384,6.723232323,4.191919192,-2.531313131,1.739393939,4.983838384
10,7/6/2021,Mo_Oshift,5.066666667,5.288888889,4.04040404,-1.248484848,0.222222222,5.066666667
10,7/6/2021,Cd111,0.03030303,0.038383838,0.053180963,0.014797124,0.008080808,0.03030303
10,7/6/2021,Cd114,0.03030303,0.032323232,0.039323993,0.007000761,0.002020202,0.03030303
10,7/6/2021,Pb_STD,0.232323232,0.694949495,0.356150362,-0.338799133,0.462626263,0.232323232
10,7/6/2021,Pb_NH3,0.260606061,0.741414141,0.390131458,-0.351282684,0.480808081,0.260606061
11,7/6/2021,Na,16048.53535,14425.59394,12897.37374,-1528.220202,-1622.941414,16048.53535
11,7/6/2021,Mg,16479.36566,16983.94343,16971.11111,-12.83232323,504.5777778,16479.36566
11,7/6/2021,Al,2.428282828,8.321212121,34.64646465,26.32525253,5.892929293,2.428282828
11,7/6/2021,P,9.928065902,33.77979798,49.64032951,15.86053153,23.85173208,9.928065902
11,7/6/2021,S,28163.91111,29001.22828,28068.10101,-933.1272727,837.3171717,28163.91111
11,7/6/2021,K,3877.694949,3851.115152,3928.949495,77.83434343,-26.57979798,3877.694949
11,7/6/2021,Ca,67033.42424,67915.14141,64551.13131,-3364.010101,881.7171717,67033.42424
11,7/6/2021,V,2.048484848,2.02020202,1.313131313,-0.707070707,-0.028282828,2.048484848
11,7/6/2021,Cr_KED,0.141414141,0.111111111,0.363636364,0.252525253,-0.03030303,0.141414141
11,7/6/2021,Cr_NH3,0.135353535,0.125252525,0.313131313,0.187878788,-0.01010101,0.135353535
11,7/6/2021,Fe_NH3,1.218874063,7.96969697,25.04040404,17.07070707,6.750822907,1.218874063
11,7/6/2021,Mn,3.531313131,4.331313131,14.88888889,10.55757576,0.8,3.531313131
11,7/6/2021,Fe_KED,1.364188275,8.725252525,25.39393939,16.66868687,7.36106425,1.364188275
11,7/6/2021,Co,0.065677402,0.065677402,0.32838701,0.262709608,0,0.065677402
11,7/6/2021,Ni,0.337373737,0.351515152,0.404040404,0.052525253,0.014141414,0.337373737
11,7/6/2021,Cu_KED,3.698989899,6.448484848,4.951587001,-1.496897848,2.749494949,3.698989899
11,7/6/2021,Cu_NH3,3.729292929,6.448484848,5.087890009,-1.36059484,2.719191919,3.729292929
11,7/6/2021,Zn,1.335353535,2.149494949,1.242424242,-0.907070707,0.814141414,1.335353535
11,7/6/2021,As_STD,12.47272727,11.29090909,10.32323232,-0.967676768,-1.181818182,12.47272727
11,7/6/2021,As_KED,9.422222222,10.48080808,7.333333333,-3.147474747,1.058585859,9.422222222
11,7/6/2021,As_Oshift,10.91515152,11.51919192,9.909090909,-1.61010101,0.604040404,10.91515152
11,7/6/2021,Se..77..77.77..ppb.,0.909090909,0.433699895,2.168499474,1.734799579,-0.475391014,0.909090909
11,7/6/2021,Se77_Oshift,0.055646451,0.145454545,0.278232254,0.132777708,0.089808095,0.055646451
11,7/6/2021,Se78_Oshift,0.129292929,0.161616162,0.303030303,0.141414141,0.032323232,0.129292929
11,7/6/2021,Se80_Oshift,0.171717172,0.177777778,0.252525253,0.074747475,0.006060606,0.171717172
11,7/6/2021,Se..82..82.82..ppb.,0.797979798,0.812121212,0.481429161,-0.330692052,0.014141414,0.797979798
11,7/6/2021,Se82_Oshift,0.208080808,0.185858586,0.323232323,0.137373737,-0.022222222,0.208080808
11,7/6/2021,Mo_NH3,5.343434343,5.604040404,3.929292929,-1.674747475,0.260606061,5.343434343
11,7/6/2021,Mo_Oshift,5.212121212,5.375757576,4.04040404,-1.335353535,0.163636364,5.212121212
11,7/6/2021,Cd111,0.026262626,0.026262626,0.053180963,0.026918336,0,0.026262626
11,7/6/2021,Cd114,0.026262626,0.03030303,0.039323993,0.009020963,0.004040404,0.026262626
11,7/6/2021,Pb_STD,0.305050505,0.395959596,0.356150362,-0.039809234,0.090909091,0.305050505
11,7/6/2021,Pb_NH3,0.280808081,0.424242424,0.390131458,-0.034110967,0.143434343,0.280808081
1,8/2/2021,Na,11116.5899,9682.418182,9716,33.58181818,-1434.171717,11116.5899
1,8/2/2021,Mg,11142.21414,12312.47475,12109.38384,-203.0909091,1170.260606,11142.21414
1,8/2/2021,Al,3.086868687,5.713131313,83.3030303,77.58989899,2.626262626,3.086868687
1,8/2/2021,P,9.928065902,9.928065902,49.64032951,39.71226361,0,9.928065902
1,8/2/2021,S,24907.78182,28903.95152,33960.9899,5057.038384,3996.169697,24907.78182
1,8/2/2021,K,2461.634343,2497.991919,2816.151515,318.159596,36.35757576,2461.634343
1,8/2/2021,Ca,57413.05455,62224.02626,61562.56566,-661.4606061,4810.971717,57413.05455
1,8/2/2021,V,0.8,0.771717172,0.565432465,-0.206284707,-0.028282828,0.8
1,8/2/2021,Cr_KED,0.125252525,0.105050505,0.363636364,0.258585859,-0.02020202,0.125252525
1,8/2/2021,Cr_NH3,0.119191919,0.096969697,0.323232323,0.226262626,-0.022222222,0.119191919
1,8/2/2021,Fe_NH3,1.218874063,13.21010101,80.53535354,67.32525253,11.99122695,1.218874063
1,8/2/2021,Mn,30.68282828,34.15959596,52.29292929,18.13333333,3.476767677,30.68282828
1,8/2/2021,Fe_KED,1.364188275,14.02222222,82.92929293,68.90707071,12.65803395,1.364188275
1,8/2/2021,Co,0.065677402,0.065677402,0.32838701,0.262709608,0,0.065677402
1,8/2/2021,Ni,0.484848485,0.595959596,1,0.404040404,0.111111111,0.484848485
1,8/2/2021,Cu_KED,0.9903174,2.525252525,4.951587001,2.426334475,1.534935125,0.9903174
1,8/2/2021,Cu_NH3,1.017578002,2.537373737,5.087890009,2.550516271,1.519795736,1.017578002
1,8/2/2021,Zn,2.933333333,3.868686869,1.404040404,-2.464646465,0.935353535,2.933333333
1,8/2/2021,As_STD,8.745454545,9.244444444,10.52525253,1.280808081,0.498989899,8.745454545
1,8/2/2021,As_KED,7.525252525,7.983838384,7.767676768,-0.216161616,0.458585859,7.525252525
1,8/2/2021,As_Oshift,8.848484848,9.97979798,10.64646465,0.666666667,1.131313131,8.848484848
1,8/2/2021,Se..77..77.77..ppb.,0.433699895,0.433699895,2.168499474,1.734799579,0,0.433699895
1,8/2/2021,Se77_Oshift,0.055646451,0.055646451,0.278232254,0.222585803,0,0.055646451
1,8/2/2021,Se78_Oshift,0.101010101,0.131313131,0.089658949,-0.041654182,0.03030303,0.101010101
1,8/2/2021,Se80_Oshift,0.096969697,0.115151515,0.171717172,0.056565657,0.018181818,0.096969697
1,8/2/2021,Se..82..82.82..ppb.,0.614141414,0.658585859,0.481429161,-0.177156698,0.044444444,0.614141414
1,8/2/2021,Se82_Oshift,0.070707071,0.147474747,0.112595629,-0.034879118,0.076767677,0.070707071
1,8/2/2021,Mo_NH3,10.50707071,12.07878788,11.7979798,-0.280808081,1.571717172,10.50707071
1,8/2/2021,Mo_Oshift,10.6989899,12.25050505,12.13131313,-0.119191919,1.551515152,10.6989899
1,8/2/2021,Cd111,0.010636193,0.010636193,0.053180963,0.04254477,0,0.010636193
1,8/2/2021,Cd114,0.007864799,0.016161616,0.039323993,0.023162377,0.008296818,0.007864799
1,8/2/2021,Pb_STD,0.071230072,0.071230072,0.356150362,0.28492029,0,0.071230072
1,8/2/2021,Pb_NH3,0.078026292,0.078026292,0.390131458,0.312105166,0,0.078026292
6,8/2/2021,Na,21562.75354,19940.13333,19764.15152,-175.9818182,-1622.620202,21562.75354
6,8/2/2021,Mg,14127.48687,15110.05051,14562.50505,-547.5454545,982.5636364,14127.48687
6,8/2/2021,Al,0.906263092,3.832323232,145.4444444,141.6121212,2.92606014,0.906263092
6,8/2/2021,P,9.928065902,9.928065902,49.64032951,39.71226361,0,9.928065902
6,8/2/2021,S,24575.81414,27636.07071,31793.06061,4156.989899,3060.256566,24575.81414
6,8/2/2021,K,4233.341414,4504.446465,5048.050505,543.6040404,271.1050505,4233.341414
6,8/2/2021,Ca,70691.31717,75944.19394,76458.18182,513.9878788,5252.876768,70691.31717
6,8/2/2021,V,2.038383838,1.995959596,2.383838384,0.387878788,-0.042424242,2.038383838
6,8/2/2021,Cr_KED,0.202020202,0.84040404,0.555555556,-0.284848485,0.638383838,0.202020202
6,8/2/2021,Cr_NH3,0.181818182,0.878787879,0.505050505,-0.373737374,0.696969697,0.181818182
6,8/2/2021,Fe_NH3,1.218874063,20.77373737,157.6767677,136.9030303,19.55486331,1.218874063
6,8/2/2021,Mn,27.82626263,27.72929293,63.17171717,35.44242424,-0.096969697,27.82626263
6,8/2/2021,Fe_KED,1.364188275,21.15555556,164.8989899,143.7434343,19.79136728,1.364188275
6,8/2/2021,Co,0.065677402,0.065677402,0.32838701,0.262709608,0,0.065677402
6,8/2/2021,Ni,0.424242424,0.545454545,0.494949495,-0.050505051,0.121212121,0.424242424
6,8/2/2021,Cu_KED,4.351515152,8.141414141,16.06060606,7.919191919,3.78989899,4.351515152
6,8/2/2021,Cu_NH3,4.416161616,8.256565657,15.27272727,7.016161616,3.84040404,4.416161616
6,8/2/2021,Zn,4.624242424,7.066666667,10.19191919,3.125252525,2.442424242,4.624242424
6,8/2/2021,As_STD,11.72121212,12.55555556,13.61616162,1.060606061,0.834343434,11.72121212
6,8/2/2021,As_KED,9.743434343,11.16767677,12.61616162,1.448484848,1.424242424,9.743434343
6,8/2/2021,As_Oshift,12.3959596,12.03434343,13.93939394,1.905050505,-0.361616162,12.3959596
6,8/2/2021,Se..77..77.77..ppb.,0.433699895,0.433699895,2.168499474,1.734799579,0,0.433699895
6,8/2/2021,Se77_Oshift,0.181818182,0.23030303,0.278232254,0.047929223,0.048484848,0.181818182
6,8/2/2021,Se78_Oshift,0.224242424,0.238383838,0.242424242,0.004040404,0.014141414,0.224242424
6,8/2/2021,Se80_Oshift,0.238383838,0.2,0.252525253,0.052525253,-0.038383838,0.238383838
6,8/2/2021,Se..82..82.82..ppb.,0.808080808,1.048484848,1.050505051,0.002020202,0.24040404,0.808080808
6,8/2/2021,Se82_Oshift,0.234343434,0.286868687,0.373737374,0.086868687,0.052525253,0.234343434
6,8/2/2021,Mo_NH3,6.977777778,7.434343434,7.393939394,-0.04040404,0.456565657,6.977777778
6,8/2/2021,Mo_Oshift,7.024242424,6.882828283,7.313131313,0.43030303,-0.141414141,7.024242424
6,8/2/2021,Cd111,0.036363636,0.04040404,0.053180963,0.012776922,0.004040404,0.036363636
6,8/2/2021,Cd114,0.032323232,0.036363636,0.039323993,0.002960357,0.004040404,0.032323232
6,8/2/2021,Pb_STD,0.071230072,0.191919192,1.303030303,1.111111111,0.120689119,0.071230072
6,8/2/2021,Pb_NH3,0.078026292,0.191919192,1.323232323,1.131313131,0.1138929,0.078026292
8,8/2/2021,Na,23260.70101,23231.42828,21989.77778,-1241.650505,-29.27272727,23260.70101
8,8/2/2021,Mg,14256.59394,15141.89697,14374.65657,-767.240404,885.3030303,14256.59394
8,8/2/2021,Al,0.906263092,5.757575758,75.26262626,69.50505051,4.851312665,0.906263092
8,8/2/2021,P,9.928065902,9.928065902,49.64032951,39.71226361,0,9.928065902
8,8/2/2021,S,21476.12121,23788.54747,26900.66667,3112.119192,2312.426263,21476.12121
8,8/2/2021,K,4778.044444,5332.012121,4570.89899,-761.1131313,553.9676768,4778.044444
8,8/2/2021,Ca,65801.51313,72763.4101,70946.9697,-1816.440404,6961.89697,65801.51313
8,8/2/2021,V,2.757575758,2.854545455,2.868686869,0.014141414,0.096969697,2.757575758
8,8/2/2021,Cr_KED,0.343434343,0.256565657,0.767676768,0.511111111,-0.086868687,0.343434343
8,8/2/2021,Cr_NH3,0.309090909,0.264646465,0.777777778,0.513131313,-0.044444444,0.309090909
8,8/2/2021,Fe_NH3,1.218874063,12.40808081,111.1313131,98.72323232,11.18920675,1.218874063
8,8/2/2021,Mn,27.83030303,29.94545455,78.50505051,48.55959596,2.115151515,27.83030303
8,8/2/2021,Fe_KED,2.783838384,13.6040404,107.7878788,94.18383838,10.82020202,2.783838384
8,8/2/2021,Co,0.065677402,0.065677402,0.32838701,0.262709608,0,0.065677402
8,8/2/2021,Ni,0.371717172,0.43030303,0.575757576,0.145454545,0.058585859,0.371717172
8,8/2/2021,Cu_KED,4.296969697,8.763636364,13.09090909,4.327272727,4.466666667,4.296969697
8,8/2/2021,Cu_NH3,4.296969697,8.541414141,13.37373737,4.832323232,4.244444444,4.296969697
8,8/2/2021,Zn,1.892929293,4.474747475,5.838383838,1.363636364,2.581818182,1.892929293
8,8/2/2021,As_STD,13.12727273,14.16161616,15.37373737,1.212121212,1.034343434,13.12727273
8,8/2/2021,As_KED,11.75151515,12.86464646,12.61616162,-0.248484848,1.113131313,11.75151515
8,8/2/2021,As_Oshift,13.81818182,14.1030303,15.49494949,1.391919192,0.284848485,13.81818182
8,8/2/2021,Se..77..77.77..ppb.,0.433699895,0.876767677,2.168499474,1.291731797,0.443067782,0.433699895
8,8/2/2021,Se77_Oshift,0.125252525,0.131313131,0.278232254,0.146919122,0.006060606,0.125252525
8,8/2/2021,Se78_Oshift,0.238383838,0.258585859,0.373737374,0.115151515,0.02020202,0.238383838
8,8/2/2021,Se80_Oshift,0.254545455,0.193939394,0.313131313,0.119191919,-0.060606061,0.254545455
8,8/2/2021,Se..82..82.82..ppb.,1.080808081,1.218181818,0.98989899,-0.228282828,0.137373737,1.080808081
8,8/2/2021,Se82_Oshift,0.208080808,0.195959596,0.292929293,0.096969697,-0.012121212,0.208080808
8,8/2/2021,Mo_NH3,5.763636364,6.484848485,6.454545455,-0.03030303,0.721212121,5.763636364
8,8/2/2021,Mo_Oshift,5.862626263,6.268686869,6.171717172,-0.096969697,0.406060606,5.862626263
8,8/2/2021,Cd111,0.026262626,0.024242424,0.053180963,0.028938538,-0.002020202,0.026262626
8,8/2/2021,Cd114,0.022222222,0.026262626,0.039323993,0.013061367,0.004040404,0.022222222
8,8/2/2021,Pb_STD,0.071230072,0.197979798,0.717171717,0.519191919,0.126749726,0.071230072
8,8/2/2021,Pb_NH3,0.078026292,0.206060606,0.390131458,0.184070852,0.128034315,0.078026292
9,8/2/2021,Na,17068.09697,15627.8303,15125.71717,-502.1131313,-1440.266667,17068.09697
9,8/2/2021,Mg,12880.85051,13631.9596,12944.54545,-687.4141414,751.1090909,12880.85051
9,8/2/2021,Al,0.906263092,4.694949495,68.28282828,63.58787879,3.788686403,0.906263092
9,8/2/2021,P,9.928065902,9.928065902,49.64032951,39.71226361,0,9.928065902
9,8/2/2021,S,17352.43838,19760.43232,21639.77778,1879.345455,2407.993939,17352.43838
9,8/2/2021,K,3711.888889,4091.333333,3613.343434,-477.989899,379.4444444,3711.888889
9,8/2/2021,Ca,56660.12323,63002.44242,62324.81818,-677.6242424,6342.319192,56660.12323
9,8/2/2021,V,1.941414141,2.096969697,1.919191919,-0.177777778,0.155555556,1.941414141
9,8/2/2021,Cr_KED,0.177777778,0.276767677,0.272727273,-0.004040404,0.098989899,0.177777778
9,8/2/2021,Cr_NH3,0.149494949,0.24040404,0.292929293,0.052525253,0.090909091,0.149494949
9,8/2/2021,Fe_NH3,1.218874063,10.76969697,80.44444444,69.67474747,9.550822907,1.218874063
9,8/2/2021,Mn,13.54141414,15.84444444,49.23232323,33.38787879,2.303030303,13.54141414
9,8/2/2021,Fe_KED,1.364188275,11.81010101,82.2020202,70.39191919,10.44591274,1.364188275
9,8/2/2021,Co,0.065677402,0.065677402,0.32838701,0.262709608,0,0.065677402
9,8/2/2021,Ni,0.341414141,0.395959596,0.535353535,0.139393939,0.054545455,0.341414141
9,8/2/2021,Cu_KED,2.967676768,6.812121212,4.951587001,-1.860534211,3.844444444,2.967676768
9,8/2/2021,Cu_NH3,2.995959596,6.442424242,5.087890009,-1.354534234,3.446464646,2.995959596
9,8/2/2021,Zn,1.555555556,3.032323232,3.03030303,-0.002020202,1.476767677,1.555555556
9,8/2/2021,As_STD,9.345454545,10.16969697,10.64646465,0.476767677,0.824242424,9.345454545
9,8/2/2021,As_KED,7.856565657,9.101010101,8.858585859,-0.242424242,1.244444444,7.856565657
9,8/2/2021,As_Oshift,9.721212121,10.68080808,10.6969697,0.016161616,0.95959596,9.721212121
9,8/2/2021,Se..77..77.77..ppb.,0.433699895,0.433699895,2.168499474,1.734799579,0,0.433699895
9,8/2/2021,Se77_Oshift,0.137373737,0.055646451,0.278232254,0.222585803,-0.081727287,0.137373737
9,8/2/2021,Se78_Oshift,0.181818182,0.15959596,0.232323232,0.072727273,-0.022222222,0.181818182
9,8/2/2021,Se80_Oshift,0.16969697,0.173737374,0.161616162,-0.012121212,0.004040404,0.16969697
9,8/2/2021,Se..82..82.82..ppb.,0.656565657,0.707070707,0.481429161,-0.225641547,0.050505051,0.656565657
9,8/2/2021,Se82_Oshift,0.212121212,0.173737374,0.112595629,-0.061141745,-0.038383838,0.212121212
9,8/2/2021,Mo_NH3,3.985858586,4.531313131,4.373737374,-0.157575758,0.545454545,3.985858586
9,8/2/2021,Mo_Oshift,4.03030303,4.587878788,4.393939394,-0.193939394,0.557575758,4.03030303
9,8/2/2021,Cd111,0.010636193,0.024242424,0.053180963,0.028938538,0.013606232,0.010636193
9,8/2/2021,Cd114,0.018181818,0.026262626,0.039323993,0.013061367,0.008080808,0.018181818
9,8/2/2021,Pb_STD,0.071230072,0.428282828,0.356150362,-0.072132466,0.357052756,0.071230072
9,8/2/2021,Pb_NH3,0.078026292,0.450505051,0.390131458,-0.060373593,0.372478759,0.078026292
10,8/2/2021,Na,19390.84848,16412.55758,15288.89899,-1123.658586,-2978.290909,19390.84848
10,8/2/2021,Mg,19972.0404,19876.63434,18060.79798,-1815.836364,-95.40606061,19972.0404
10,8/2/2021,Al,0.906263092,7.727272727,250.3939394,242.6666667,6.821009635,0.906263092
10,8/2/2021,P,21.01010101,9.928065902,49.64032951,39.71226361,-11.08203511,21.01010101
10,8/2/2021,S,33567.48485,34837.5697,34393.72727,-443.8424242,1270.084848,33567.48485
10,8/2/2021,K,4735.870707,4823.745455,4686.343434,-137.4020202,87.87474747,4735.870707
10,8/2/2021,Ca,80828.99192,84077.88889,76329.77778,-7748.111111,3248.89697,80828.99192
10,8/2/2021,V,2.111111111,2.171717172,2.191919192,0.02020202,0.060606061,2.111111111
