,Group.1,Group.2,Group.3,...1,SAMPLING_DATE,SITE,SITE_DISTANCE,FIELD.REP,OM.AREA.g.m2,ASH.AREA.g.m2,PHICOCYANIN.MG.M2,TOTAL.MG.M2.RITCHIE,As,Car,Cd,Cu,Fer.1,Mo,P,Pb,Se,Znr,As.1,Car.1,Cd.1,Cu.1,Fer.1.1,Mo.1,P.1,Pb.1,Se.1,Znr.1,SS.As,SS.Ca,SS.Cd,SS.Cu,SS.Fe,SS.Mo,SS.P,SS.Pb,SS.Se,SS.Zn,CL.As,CL.Ca,CL.Cd,CL.Cu,CL.Fe,CL.Mo,CL.P,CL.Pb,CL.Se,CL.Zn,TD.As,TD.Ca,TD.Cd,TD.Cu,TD.Fe,TD.Mo,TD.P,TD.Pb,TD.Se,TD.Zn
80,10/13/2021,GR,FILA,416.5,10/13/2021,NA,64.82,3,19.48623688,79.2640373,,104.4636753,0.017690802,77.69507094,0.000777212,0.163117453,5.477219782,0.001480068,0.820772156,0.025326981,0.001784538,0.230792295,0.345096024,1490.91421,0.014919538,3.147780546,106.2741294,0.0284309,15.68597575,0.500295122,0.033796216,4.472361752,,,,,,,,,,,,,,,,,,,,,3.605125,39150.78925,0.01075,1.30375,1.0335,8.4965,3.64625,0.048125,0.07775,3.7265
19,10/13/2021,DL,EPIL,195.5,10/13/2021,NA,44.9,3,11.05087882,67.23828053,15.3538912,24.30222403,0.021371246,132.7817076,0.002687374,0.399752413,10.19179936,0.002885035,0.93489106,0.050117958,0.001352438,6.772173757,0.233326483,1473.420775,0.029736513,4.397127966,111.9916853,0.032144421,10.45371284,0.551292325,0.015165032,76.05563674,0.48525,0,0.019,2.825083334,55.32725,0.06625,6.879666667,0.408916667,0.005,0,0.12575,496.639915,0.002,0.706166667,10.06,0.29525,0.184083334,0.046083334,0.004833334,0.982,3.103,40129.50375,0.014,1.43325,1.00375,9.4615,2.98525,0.0505,0.076,4.1275
16,8/3/2021,DL,EPIL,105,8/3/2021,NA,44.9,3,8.212805306,34.40038799,12.77376272,43.81623153,0.033462666,271.5092257,0.006202083,0.776456247,19.71315608,0.004871999,2.410535306,0.093336846,0.011104772,18.49496237,0.261060958,2131.471873,0.048706443,6.056015509,153.4309584,0.038155676,18.82870404,0.727078132,0.087250212,143.3661367,1.90370925,513.98746,0.035929212,7.011688832,136.9072136,0,10.57089779,1.131894656,0.048525994,3.125684309,0,5252.87587,0.002959514,3.84051288,19.77499018,0.456297194,0,0.12390804,0,2.44291242,12.39680685,70691.31803,0.036858811,4.415477038,0.998792364,6.978384416,6.384603835,0.068899517,0.239146608,4.623640181
5,8/17/2021,BG,EPIL,147.5,8/17/2021,NA,144.32,3.833333333,17.04512143,84.98407353,25.34345243,48.15390353,0.009121825,92.69147608,0.002165732,0.268288545,10.54700362,0.001420517,0.889603457,0.041581309,0.004213506,6.761264193,0.167547101,1518.230987,0.038703969,4.866973089,188.3074694,0.024143504,15.5476168,0.747469655,0.073343617,126.5156706,0,0,0.015574824,2.59273945,111.7103754,0,0,0.55107043,0.077314846,0.910902459,1.04286808,3217.02324,0.007398702,2.161954667,7.054034081,0.397276713,0,0.10583965,0.072654029,1.093440242,10.09626239,79151.42972,0.016622257,2.523033816,0.989594709,5.108686349,40.16955685,0.111473762,0.182449708,1.992987403
43,8/17/2021,BG,EPIP,282,8/17/2021,NA,144.32,4,17.19533354,112.2540436,20.77233037,41.72248203,0.014115959,45.89474229,0.00189943,0.301775191,11.55479494,0.001281244,0.759817983,0.043841789,0.003171198,5.955549397,0.285773654,844.7965275,0.037959917,5.982289244,225.8914253,0.026043425,14.34641482,0.870094382,0.059147374,105.5824491,0,0,0.015574824,2.59273945,111.7103754,0,0,0.55107043,0.077314846,0.910902459,1.04286808,3217.02324,0.007398702,2.161954667,7.054034081,0.397276713,0,0.10583965,0.072654029,1.093440242,10.09626239,79151.42972,0.016622257,2.523033816,0.989594709,5.108686349,40.16955685,0.111473762,0.182449708,1.992987403
63,8/17/2021,BG,FILA,381,8/17/2021,NA,144.32,4,55.53975569,154.7488575,,154.9922466,0.0101235,71.70438573,0.001226462,0.168233403,7.432298605,0.001130807,1.00172948,0.022982023,0.002429162,0.325827425,0.542367786,3847.928236,0.068996611,9.321307236,383.9153357,0.060182649,53.93597946,1.24529849,0.130561399,17.80950464,0,0,0.015574824,2.59273945,111.7103754,0,0,0.55107043,0.077314846,0.910902459,1.04286808,3217.02324,0.007398702,2.161954667,7.054034081,0.397276713,0,0.10583965,0.072654029,1.093440242,10.09626239,79151.42972,0.016622257,2.523033816,0.989594709,5.108686349,40.16955685,0.111473762,0.182449708,1.992987403
21,7/7/2021,GC,EPIL,53,7/7/2021,NA,89.22,3,8.870821198,42.08963339,18.52736809,23.02185046,,,,,,,,,,,,,,,,,,,,,0,0,0.009800833,1.427425267,83.9993086,0,5.8951593,0,0.052536872,0.846646503,0.73391087,2818.56944,0.00709092,3.465171513,13.83634617,0.580725053,16.92347313,0.804920682,0,1.378122759,10.19000559,57561.88975,0.025913214,2.952356151,0.901156391,6.414796979,23.98911113,0.388403721,0.139455209,1.664227135
49,7/7/2021,GC,EPIP,242.5,7/7/2021,NA,89.22,3.5,1.305830666,6.208358889,1.882383769,2.126496676,,,,,,,,,,,,,,,,,,,,,0,0,0.009800833,1.427425267,83.9993086,0,5.8951593,0,0.052536872,0.846646503,0.73391087,2818.56944,0.00709092,3.465171513,13.83634617,0.580725053,16.92347313,0.804920682,0,1.378122759,10.19000559,57561.88975,0.025913214,2.952356151,0.901156391,6.414796979,23.98911113,0.388403721,0.139455209,1.664227135
72,7/7/2021,GC,FILA,334,7/7/2021,NA,89.22,3,85.59689281,303.3990207,,89.7416759,0.016952161,17.42216037,0.001039178,0.15808978,8.291314082,0.000994101,1.148011697,0.028436223,0.000715134,0.247664021,1.631883899,1554.713197,0.09898257,15.06866968,751.0324685,0.08205661,103.4289528,2.593523922,0.05692113,23.37549086,0,0,0.009800833,1.427425267,83.9993086,0,5.8951593,0,0.052536872,0.846646503,0.73391087,2818.56944,0.00709092,3.465171513,13.83634617,0.580725053,16.92347313,0.804920682,0,1.378122759,10.19000559,57561.88975,0.025913214,2.952356151,0.901156391,6.414796979,23.98911113,0.388403721,0.139455209,1.664227135
27,6/22/2021,GR,EPIL,22,6/22/2021,NA,64.82,3,14.15166764,59.29017814,30.56608917,35.03989622,,,,,,,,,,,,,,,,,,,,,0.8083074,240.27629,0.022473722,4.588729853,76.41771312,0,7.07962175,0.960495646,0,1.999340187,0.96303719,2779.79453,0.00567227,1.040373521,53.84963184,0.84848591,4.54903094,0.142202761,0.013685798,0.819875083,11.07861273,56078.16017,0.032270945,8.278153016,0.893056537,11.2267707,38.31534624,0.162391533,0.128457399,2.753237896
13,6/22/2021,DL,EPIL,17,6/22/2021,NA,44.9,3,15.59642641,36.17579156,30.88449263,39.50604376,0.055234247,57.63958071,0.003183589,0.48958454,15.91868051,0.00195026,2.103957552,0.074475651,0.003246313,14.49998974,0.853697798,871.3542888,0.049835958,7.612996069,248.2506653,0.032969916,33.48794851,1.164360707,0.052269476,206.0917754,1.29519303,1495.13932,0.019953858,5.930572393,114.6419475,0.17715287,12.93040021,0.756899996,0.0002269,1.479953522,0.07735203,2962.05447,0.008474688,3.229540894,18.16783704,0.471092,0.72847644,0.134191004,0,1.979434505,11.44683498,49979.47914,0.022115906,4.873466893,0.855182464,12.44574943,31.43901176,0.147037123,0.122715272,1.422121396
14,7/7/2021,DL,EPIL,43,7/7/2021,NA,44.9,3,12.08268235,56.76147031,12.47038325,22.11598846,0.062977746,87.77796019,0.004248428,0.608494102,14.03843724,0.001403032,1.353772509,0.088351934,0.005906083,30.45206842,0.759733031,1054.053322,0.049408575,7.301468106,169.4326206,0.016739852,15.78703156,1.094635053,0.068687243,353.8201626,0.01408385,0,0.012961838,3.099310858,82.75787589,0,29.19149182,0.172918456,0.092473494,0,1.3831266,0,0.002283861,3.332443011,13.98208031,1.19094183,0,0.280732061,0.006162842,5.350665659,11.40356631,63942.02563,0.033301572,3.185191132,0.829712123,13.10256508,29.10502018,0.228483834,0.150799307,2.6805463
11,9/22/2021,BN,EPIL,188,9/22/2021,NA,167.82,3,42.51381279,112.5193144,25.85873843,61.71432638,0.004145866,164.2459353,0.001732282,0.222543542,9.779237049,0.001898154,0.906759124,0.036244017,0.002755873,6.683950198,0.109025675,5792.035934,0.061721189,7.864861433,347.490195,0.067068978,31.6523476,1.293855543,0.08180507,250.6303564,0.268010755,0,0.03477441,3.74704437,174.5667351,0,16.12689197,0.695009047,0.085765822,0.433728207,4.273926548,33678.7,0.014328184,3.119000747,7.954118904,2.570387181,1.178559437,0.157605617,0.09424027,6.521986618,4.165,33979.686,0.008,1.444,0.82,2.298,3.575,0.066,0.074,1.156
69,9/22/2021,BN,FILA,412,9/22/2021,NA,167.82,3,7.456381645,57.24808182,,,0.006775501,86.15733704,0.001094238,0.120391372,5.964710504,0.0012841,0.615171034,0.019149403,0.002154612,0.328380263,0.045666282,684.3540143,0.0088316,0.907179529,43.87242961,0.010140359,4.781814693,0.14591714,0.016355594,2.451984441,0.268010755,0,0.03477441,3.74704437,174.5667351,0,16.12689197,0.695009047,0.085765822,0.433728207,4.273926548,33678.7,0.014328184,3.119000747,7.954118904,2.570387181,1.178559437,0.157605617,0.09424027,6.521986618,4.165,33979.686,0.008,1.444,0.82,2.298,3.575,0.066,0.074,1.156
37,8/3/2021,WS,EPIL,100,8/3/2021,NA,0,3,8.188252474,22.72972555,10.6229861,12.37133514,0.029895703,87.44574174,0.003167464,0.448428813,10.94292639,0.006595622,1.603482645,0.049544581,0.008069689,18.79652537,0.307600649,749.0226594,0.030159803,3.1338489,75.15603529,0.066640451,12.86289214,0.329608154,0.071220206,88.85057802,0.663124803,0,0.010595826,2.203704861,67.32064824,0,3.285515717,0.261722347,0.054470387,0,1.130293376,4810.97037,0.001322438,0.700780876,12.5584758,1.57184926,0,0.060637743,0.016870654,0.935763958,8.848734901,57413.05548,0.013941476,1.837303104,0.651213381,10.50665564,11.01422492,0.031955533,0.097385696,2.933762188
57,8/3/2021,WS,EPIP,267.5,8/3/2021,NA,0,2,0.37209232,0.861395181,0.628318657,1.622373031,,,,,,,,,,,,,,,,,,,,,0.663124803,0,0.010595826,2.203704861,67.32064824,0,3.285515717,0.261722347,0.054470387,0,1.130293376,4810.97037,0.001322438,0.700780876,12.5584758,1.57184926,0,0.060637743,0.016870654,0.935763958,8.848734901,57413.05548,0.013941476,1.837303104,0.651213381,10.50665564,11.01422492,0.031955533,0.097385696,2.933762188
82,8/3/2021,WS,FILA,361,8/3/2021,NA,0,2,13.84896153,70.64454527,,34.81708179,,,,,,,,,,,,,,,,,,,,,0.663124803,0,0.010595826,2.203704861,67.32064824,0,3.285515717,0.261722347,0.054470387,0,1.130293376,4810.97037,0.001322438,0.700780876,12.5584758,1.57184926,0,0.060637743,0.016870654,0.935763958,8.848734901,57413.05548,0.013941476,1.837303104,0.651213381,10.50665564,11.01422492,0.031955533,0.097385696,2.933762188
20,6/22/2021,GC,EPIL,18.83333333,6/22/2021,NA,89.22,2.666666667,7.682113386,19.72099037,29.7969269,29.28408004,0.033018761,146.600012,0.004837305,0.242720232,9.329701045,0.000467997,2.175439413,0.04324479,0.003515056,8.383490012,0.254455042,1120.950482,0.036977467,1.861480301,71.89326864,0.003528105,16.6171493,0.328217923,0.026499063,67.32484286,1.066052287,0,0.018169191,0,133.2097797,0,6.19706857,0.727822082,0,0,0.881677905,7021.12427,0.00477784,,22.78729661,0.474766704,1.40060906,0.134805956,0.049016804,6.510218728,7.991082317,47860.89366,0.021627081,4.649268471,0.641500704,6.277172244,45.17464808,0.167812833,0.096693384,1.716684255
71,6/22/2021,GC,FILA,318,6/22/2021,NA,89.22,1,4.946957858,7.885988876,,4.097101234,,,,,,,,,,,,,,,,,,,,,1.066052287,0,0.018169191,0,133.2097797,0,6.19706857,0.727822082,0,0,0.881677905,7021.12427,0.00477784,15.83257504,22.78729661,0.474766704,1.40060906,0.134805956,0.049016804,6.510218728,7.991082317,47860.89366,0.021627081,4.649268471,0.641500704,6.277172244,45.17464808,0.167812833,0.096693384,1.716684255
26,10/13/2021,GC,EPIL,215.5,10/13/2021,NA,89.22,3,17.51369858,67.64599785,18.73404447,41.78105832,0.006385321,134.4087512,0.002093556,0.267447175,9.897599056,0.001811339,1.434375815,0.038140296,0.002738248,12.49651135,0.160061225,2086.050587,0.036280133,5.057865739,193.5719929,0.030910649,25.63525803,0.71938788,0.04461029,201.479817,0.173,0,0.00825,0.6525,29.153,0,6.07325,0.0935,0,0,0.0755,304.523,0.00225,1.07875,6.378,0.1595,0,0.2785,0.00025,1.08525,2.886,34900.278,0.01025,1.23975,0.535,6.0135,5.96575,0.039,0.06525,4.43275
54,10/13/2021,GC,EPIP,376.5,10/13/2021,NA,89.22,4,,,,,0.003037702,69.8470884,0.001077869,0.314300275,12.36003454,0.001855007,1.665443919,0.051244291,0.008060241,38.11059908,,,,,,,,,,,0.173,0,0.00825,0.6525,29.153,0,6.07325,0.0935,0,0,0.0755,304.523,0.00225,1.07875,6.378,0.1595,0,0.2785,0.00025,1.08525,2.886,34900.278,0.01025,1.23975,0.535,6.0135,5.96575,0.039,0.06525,4.43275
77,10/13/2021,GC,FILA,421.5,10/13/2021,NA,89.22,4,14.26419993,103.7818292,,45.41610463,0.017432693,47.58279561,0.000851614,0.106354179,6.954432819,0.00149757,1.498002404,0.017592568,0.001390815,0.194560883,0.180236876,605.6189734,0.010470933,1.283008967,85.62891523,0.01623103,15.51691822,0.21964296,0.016794582,2.477505842,0.173,0,0.00825,0.6525,29.153,0,6.07325,0.0935,0,0,0.0755,304.523,0.00225,1.07875,6.378,0.1595,0,0.2785,0.00025,1.08525,2.886,34900.278,0.01025,1.23975,0.535,6.0135,5.96575,0.039,0.06525,4.43275
7,6/22/2021,BN,EPIL,22.8,6/22/2021,NA,167.82,3,8.765594775,65.65450596,21.39091809,18.42046916,0.024009524,51.54074923,0.002663924,0.274967917,11.34112383,0.000473224,2.888153632,0.049994576,0.003554315,3.895663748,0.234703208,411.7224431,0.022939821,2.691472972,110.6863484,0.003425769,24.28290567,0.473251317,0.025730434,26.47793128,0.06883021,740.47786,0.010537553,2.174019893,106.4023859,0,4.25071557,0.609927803,0,1.837748069,1.366403952,3588.69184,0.010263112,3.833532783,13.73085983,0.481409562,5.1106651,0.12484624,0.046191292,2.899229651,9.129827418,58558.30561,0.02445536,4.674474444,0.534254592,5.04339323,49.37642433,0.164101274,0.124652609,1.177282331
44,6/22/2021,BN,EPIP,234.6,6/22/2021,NA,167.82,3,3.554314693,37.66100405,5.186292315,3.009187272,0.047278684,25.47818233,0.00304532,0.456090848,19.3693115,0.000331767,1.326880326,0.078878695,0.002491853,14.1850816,0.181441854,82.80535169,0.012281527,1.821822235,72.58036638,0.001081514,4.411820708,0.314128386,0.00812315,46.29276379,0.06883021,740.47786,0.010537553,2.174019893,106.4023859,0,4.25071557,0.609927803,0,1.837748069,1.366403952,3588.69184,0.010263112,3.833532783,13.73085983,0.481409562,5.1106651,0.12484624,0.046191292,2.899229651,9.129827418,58558.30561,0.02445536,4.674474444,0.534254592,5.04339323,49.37642433,0.164101274,0.124652609,1.177282331
65,6/22/2021,BN,FILA,356.5714286,6/22/2021,NA,167.82,2.571428571,,,,,0.013809911,9.589893769,0.001143127,0.133216278,7.121202599,0.000869009,1.707292581,0.024355711,0.001000116,0.321662533,,,,,,,,,,,0.06883021,740.47786,0.010537553,2.174019893,106.4023859,0,4.25071557,0.609927803,0,1.837748069,1.366403952,3588.69184,0.010263112,3.833532783,13.73085983,0.481409562,5.1106651,0.12484624,0.046191292,2.899229651,9.129827418,58558.30561,0.02445536,4.674474444,0.534254592,5.04339323,49.37642433,0.164101274,0.124652609,1.177282331
1,6/22/2021,BG,EPIL,10.66666667,6/22/2021,NA,144.32,2.666666667,8.899037468,64.22728493,14.94955672,21.79040367,0.04113007,68.73571416,0.003959834,0.427754352,16.29375136,0.000465748,1.518692812,0.074212203,0.003498155,4.354358485,0.366478932,502.853314,0.032621558,3.804992036,148.9394759,0.002831969,12.52913228,0.644090097,0.02127049,23.76692336,0,8990.40899,0.045233406,9.060885975,113.1290427,0,0.20034842,0.558931915,0,4.842007325,1.683716107,2522.48087,0.006485673,3.068370851,13.95698066,0.173285847,5.05947351,0.121010542,0.052046837,1.834717865,9.172424893,59987.40641,0.026171449,4.727889424,0.505353738,5.551614795,49.57596445,0.159131928,0.138278275,1.034473371
39,6/22/2021,BG,EPIP,232.5,6/22/2021,NA,144.32,4.5,0.74476923,5.185324232,1.320147305,0.974062748,0.057118692,31.57183561,0.003067875,0.502947825,20.22767737,0.000656797,1.416068702,0.079419103,0.004933104,31.45875291,0.043199079,21.61228029,0.002487338,0.400536883,15.45451787,0.000381324,0.997716304,0.063578177,0.002864069,18.93999664,0,8990.40899,0.045233406,9.060885975,113.1290427,0,0.20034842,0.558931915,0,4.842007325,1.683716107,2522.48087,0.006485673,3.068370851,13.95698066,0.173285847,5.05947351,0.121010542,0.052046837,1.834717865,9.172424893,59987.40641,0.026171449,4.727889424,0.505353738,5.551614795,49.57596445,0.159131928,0.138278275,1.034473371
59,6/22/2021,BG,FILA,321.8333333,6/22/2021,NA,144.32,3,63.05246311,253.1856095,,195.4521515,0.00968241,5.677852475,0.000681496,0.095567578,4.983632508,0.000527141,0.710474499,0.016316041,0.000771461,0.177110488,0.707395519,406.7393974,0.050122147,7.061129037,346.3519708,0.038136792,52.66660739,1.18902631,0.058892756,12.79572891,0,8990.40899,0.045233406,9.060885975,113.1290427,0,0.20034842,0.558931915,0,4.842007325,1.683716107,2522.48087,0.006485673,3.068370851,13.95698066,0.173285847,5.05947351,0.121010542,0.052046837,1.834717865,9.172424893,59987.40641,0.026171449,4.727889424,0.505353738,5.551614795,49.57596445,0.159131928,0.138278275,1.034473371
31,8/17/2021,GR,EPIL,135,8/17/2021,NA,64.82,3,6.382567077,21.58603126,20.47874531,20.11118334,,,,,,,,,,,,,,,,,,,,,0.35843864,0,0.018818867,3.33619534,99.07096251,0,0,0.522797841,0.029324774,1.284228185,1.12974454,7336.40908,0.00833696,4.106260062,13.69942974,1.3743624,0,0.213727705,0.045397237,1.98266539,12.08750693,71782.54482,0.024794747,3.765338548,0.49338685,15.92229097,36.34778047,0.101165397,0.167550941,2.580406936
22,7/20/2021,GC,EPIL,86,7/20/2021,NA,89.22,3,13.52510275,51.38276329,45.56589346,62.41931592,,,,,,,,,,,,,,,,,,,,,0.401362946,0,0.022022235,1.353502474,78.69793785,0.020058989,14.53617618,0.177714057,0,0,1.052274706,5277.95583,0.00385927,2.901480518,9.460815439,0.442553172,0,0.090511604,0.055385983,2.976528061,7.768786615,46547.8567,0.01616098,1.949416209,0.480671828,4.466701973,15.48572838,0.02771687,0.136027027,1.335599783
50,7/20/2021,GC,EPIP,259,7/20/2021,NA,89.22,4,2.965826186,12.25848842,5.289771198,7.576210221,,,,,,,,,,,,,,,,,,,,,0.401362946,0,0.022022235,1.353502474,78.69793785,0.020058989,14.53617618,0.177714057,0,0,1.052274706,5277.95583,0.00385927,2.901480518,9.460815439,0.442553172,0,0.090511604,0.055385983,2.976528061,7.768786615,46547.8567,0.01616098,1.949416209,0.480671828,4.466701973,15.48572838,0.02771687,0.136027027,1.335599783
73,7/20/2021,GC,FILA,352,7/20/2021,NA,89.22,4,60.58631488,434.1376348,,226.1895811,0.012175794,14.64217011,0.000493029,0.105682288,6.879808458,0.000511143,0.593558223,0.017150165,0.00026168,0.168337113,0.717946604,849.4432073,0.029121181,6.298396156,440.4443709,0.027379205,33.73128275,0.899673969,0.011116688,9.970619303,0.401362946,0,0.022022235,1.353502474,78.69793785,0.020058989,14.53617618,0.177714057,0,0,1.052274706,5277.95583,0.00385927,2.901480518,9.460815439,0.442553172,0,0.090511604,0.055385983,2.976528061,7.768786615,46547.8567,0.01616098,1.949416209,0.480671828,4.466701973,15.48572838,0.02771687,0.136027027,1.335599783
2,7/7/2021,BG,EPIL,53,7/7/2021,NA,144.32,3,17.1996094,101.2452386,21.13753286,34.93103471,0.06661487,87.17469112,0.006735735,0.733127698,27.20220011,0.001017121,1.947110612,0.118880768,0.00763944,32.76906739,1.618139145,1757.525106,0.152006054,18.10291656,672.7755901,0.019739972,43.33648591,2.905404074,0.148263951,675.6057966,0,0,0.00213602,0,86.15782326,0,0,0,0.0449806,0.538254793,0.68904764,4007.23361,0.007543351,4.970435756,13.54439479,1.74052514,22.24116052,0.480851152,0.02473745,1.794807484,11.22955237,68361.02235,0.029951625,3.169342167,0.468402153,4.983118962,18.96716008,0.260427849,0.171800112,1.601204624
40,7/7/2021,BG,EPIP,281.8,7/7/2021,NA,144.32,3,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.00213602,0,86.15782326,0,0,0,0.0449806,0.538254793,0.68904764,4007.23361,0.007543351,4.970435756,13.54439479,1.74052514,22.24116052,0.480851152,0.02473745,1.794807484,11.22955237,68361.02235,0.029951625,3.169342167,0.468402153,4.983118962,18.96716008,0.260427849,0.171800112,1.601204624
60,7/7/2021,BG,FILA,336,7/7/2021,NA,144.32,3,81.06869102,308.3060759,,179.6239809,,,,,,,,,,,,,,,,,,,,,0,0,0.00213602,0,86.15782326,0,0,0,0.0449806,0.538254793,0.68904764,4007.23361,0.007543351,4.970435756,13.54439479,1.74052514,22.24116052,0.480851152,0.02473745,1.794807484,11.22955237,68361.02235,0.029951625,3.169342167,0.468402153,4.983118962,18.96716008,0.260427849,0.171800112,1.601204624
4,8/3/2021,BG,EPIL,113.4,8/3/2021,NA,144.32,3,6.591850737,33.32427245,9.955050866,19.2603775,0.008725032,99.48542386,0.002651075,0.318865983,12.19133507,0.001926194,1.194355626,0.051000295,0.003513812,12.31639707,0.047850131,649.9816493,0.016990375,2.076904549,80.07988633,0.013536841,8.137763103,0.334645661,0.023514144,95.78159663,0.40947153,0,0.049326295,5.665336619,197.1272269,0,15.60632446,1.067916052,0.072992572,5.918455443,0.70943419,3248.89706,0.003544503,2.354127035,8.387833653,0.298858435,0,0.161388126,0,2.950259788,11.36566092,80828.99095,0.016145485,2.680097726,0.415757602,4.114875393,21.01052613,0.130812572,0.225844386,1.939694899
42,8/3/2021,BG,EPIP,271,8/3/2021,NA,144.32,2.666666667,0.743600047,1.859779574,1.280375615,3.766886411,0.007583639,57.45076488,0.001751957,0.319643343,13.59292682,0.001834434,1.135486854,0.051062181,0.003294716,16.30450689,0.005810303,43.18060922,0.001295689,0.241345993,10.23382521,0.00134073,0.860020515,0.038746676,0.002497633,12.27668284,0.40947153,0,0.049326295,5.665336619,197.1272269,0,15.60632446,1.067916052,0.072992572,5.918455443,0.70943419,3248.89706,0.003544503,2.354127035,8.387833653,0.298858435,0,0.161388126,0,2.950259788,11.36566092,80828.99095,0.016145485,2.680097726,0.415757602,4.114875393,21.01052613,0.130812572,0.225844386,1.939694899
62,8/3/2021,BG,FILA,367,8/3/2021,NA,144.32,2.333333333,9.24862764,13.73888604,,28.20075804,0.014487027,64.58192084,0.001360188,0.164871743,7.038841493,0.001061241,1.245950737,0.022133468,0.003855065,0.313852251,0.137114349,562.7169424,0.012676391,1.520725949,65.05752725,0.009348998,11.57144218,0.209900601,0.03452555,2.910297758,0.40947153,0,0.049326295,5.665336619,197.1272269,0,15.60632446,1.067916052,0.072992572,5.918455443,0.70943419,3248.89706,0.003544503,2.354127035,8.387833653,0.298858435,0,0.161388126,0,2.950259788,11.36566092,80828.99095,0.016145485,2.680097726,0.415757602,4.114875393,21.01052613,0.130812572,0.225844386,1.939694899
38,8/17/2021,WS,EPIL,125,8/17/2021,NA,0,3,5.005437158,16.83036488,10.09496693,23.64788823,0.012086334,101.2007102,0.00183295,0.354539579,9.799371315,0.017627871,1.954249327,0.038789974,0.010025835,46.48785978,0.093282557,497.7432149,0.010811202,1.873239847,49.82780151,0.106576828,10.15229888,0.195574344,0.056534219,230.6249346,0,0,0.015288286,1.335036118,46.66929136,3.68583283,31.88985112,0.159266794,0,0,1.32392265,0,0,0.717088583,11.05336999,2.99136217,0,0.029239088,0.016559747,0.468486441,13.56157566,82385.31655,0.017035811,1.502711073,0.345911742,40.10387302,49.95267664,0.027104356,0.139960376,1.625581853
58,8/17/2021,WS,EPIP,274,8/17/2021,NA,0,1,1.800540996,5.869295974,,,0.007598784,44.04255319,0.000759878,0.298632219,10.63069909,0.006079027,1.745440729,0.034194529,0.00494874,25.60030395,0.013681922,79.30042259,0.001368192,0.537699553,19.14100952,0.010945538,3.14273759,0.061568651,0.008910409,46.09439677,0,0,0.015288286,1.335036118,46.66929136,3.68583283,31.88985112,0.159266794,0,0,1.32392265,0,0,0.717088583,11.05336999,2.99136217,0,0.029239088,0.016559747,0.468486441,13.56157566,82385.31655,0.017035811,1.502711073,0.345911742,40.10387302,49.95267664,0.027104356,0.139960376,1.625581853
83,8/17/2021,WS,FILA,371,8/17/2021,NA,0,5,15.33371077,91.0500342,,135.489002,0.019873016,16.86984127,0.000380952,0.126920635,8.558730159,0.001650794,0.962539683,0.014857143,0.001079365,0.173396825,0.304727078,258.6772668,0.005841414,1.946164307,131.2370928,0.025312792,14.7593051,0.227815131,0.016550672,2.658816769,0,0,0.015288286,1.335036118,46.66929136,3.68583283,31.88985112,0.159266794,0,0,1.32392265,0,0,0.717088583,11.05336999,2.99136217,0,0.029239088,0.016559747,0.468486441,13.56157566,82385.31655,0.017035811,1.502711073,0.345911742,40.10387302,49.95267664,0.027104356,0.139960376,1.625581853
23,8/3/2021,GC,EPIL,110,8/3/2021,NA,89.22,3,7.135754419,25.99875972,30.78332328,28.13216741,0.041782918,129.1502409,0.004637276,0.79512823,18.91547659,0.00343235,1.781204441,0.11762782,0.008809071,20.53426285,0.214450158,745.6873578,0.027546136,4.568391787,105.3068406,0.022670639,10.92850019,0.669936136,0.062442805,161.7857619,0.02036471,0,0.01685481,2.408454326,69.6731838,0,11.21361143,0,0,0,0.958769387,6342.32002,0.004101194,3.445564426,10.49325827,0.546022506,0,0.355622107,0.002683338,1.477402669,9.721559083,56660.12246,0.020549307,2.99634338,0.277363803,3.985068849,14.79225418,0.095355525,0.17067018,1.55468088
51,8/3/2021,GC,EPIP,269,8/3/2021,NA,89.22,3,0.336139959,0.847072696,0.074192812,2.727895699,0.005655329,70,0.002304147,0.31797235,11.71428571,0.004608295,2.368663594,0.048387097,0.015005856,45.1843318,0.001900982,23.52979713,0.000774516,0.106883213,3.93763952,0.001549032,0.796202484,0.016264837,0.005044068,15.18825944,0.02036471,0,0.01685481,2.408454326,69.6731838,0,11.21361143,0,0,0,0.958769387,6342.32002,0.004101194,3.445564426,10.49325827,0.546022506,0,0.355622107,0.002683338,1.477402669,9.721559083,56660.12246,0.020549307,2.99634338,0.277363803,3.985068849,14.79225418,0.095355525,0.17067018,1.55468088
