,SAMPLING_DATE,SITE,SAMPLE_DESCRIPTOR,FIELD.REP,SAMPLE_DESCRIPTOR,OM.AREA.g.m2,ASH.AREA.g.m2,PHICOCYANIN.MG.M2,TOTAL.MG.M2.RITCHIE,Al,Alr,As,B,Br,Ba,Be,Car,Cd,Co,Cr,Cu,Fe,Fer,Fer.1,Kr,Lir,Mgr,Mn,Mnr,Mo,r,Ni,P,Pb,S,Sr,S.1,Sb,Se,Si,Sir,Sir.1,Sn,Srr,Ti,Tl,Zn,Znr,Al.1,Alr.1,As.1,B.1,Br.1,Ba.1,Be.1,Car.1,Cd.1,Co.1,Cr.1,Cu.1,Fe.1,Fer.2,Fer.1.1,Kr.1,Lir.1,Mgr.1,Mn.1,Mnr.1,Mo.1,r.1,Ni.1,P.1,Pb.1,S.2,Sr.1,S.1.1,Sb.1,Se.1,Si.1,Sir.2,Sir.1.1,Sn.1,Srr.1,Ti.1,Tl.1,Zn.1,Znr.1,X,UF_Na,UF_Mg,UF_Al,UF_P,UF_S,UF_K,UF_Ca,UF_V,UF_Cr_KED,UF_Cr_NH3,UF_Fe_NH3,UF_Mn,UF_Fe_KED,UF_Co,UF_Ni,UF_Cu_KED,UF_Cu_NH3,UF_Zn,UF_As_STD,UF_As_KED,UF_As_Oshift,UF_Se..77..77.77..ppb.,UF_Se77_Oshift,UF_Se78_Oshift,UF_Se80_Oshift,UF_Se..82..82.82..ppb.,UF_Se82_Oshift,UF_Mo_NH3,UF_Mo_Oshift,UF_Cd111,UF_Cd114,UF_Pb_STD,UF_Pb_NH3,F_Na,F_Mg,F_Al,F_P,F_S,F_K,F_Ca,F_V,F_Cr_KED,F_Cr_NH3,F_Fe_NH3,F_Mn,F_Fe_KED,F_Co,F_Ni,F_Cu_KED,F_Cu_NH3,F_Zn,F_As_STD,F_As_KED,F_As_Oshift,F_Se..77..77.77..ppb.,F_Se77_Oshift,F_Se78_Oshift,F_Se80_Oshift,F_Se..82..82.82..ppb.,F_Se82_Oshift,F_Mo_NH3,F_Mo_Oshift,F_Cd111,F_Cd114,F_Pb_STD,F_Pb_NH3,W_Na,W_Mg,W_Al,W_P,W_S,W_K,W_Ca,W_V,W_Cr_KED,W_Cr_NH3,W_Fe_NH3,W_Mn,W_Fe_KED,W_Co,W_Ni,W_Cu_KED,W_Cu_NH3,W_Zn,W_As_STD,W_As_KED,W_As_Oshift,W_Se..77..77.77..ppb.,W_Se77_Oshift,W_Se78_Oshift,W_Se80_Oshift,W_Se..82..82.82..ppb.,W_Se82_Oshift,W_Mo_NH3,W_Mo_Oshift,W_Cd111,W_Cd114,W_Pb_STD,W_Pb_NH3,spm_Na,spm_Mg,spm_Al,spm_P,spm_S,spm_K,spm_Ca,spm_V,spm_Cr_KED,spm_Cr_NH3,spm_Fe_NH3,spm_Mn,spm_Fe_KED,spm_Co,spm_Ni,spm_Cu_KED,spm_Cu_NH3,spm_Zn,spm_As_STD,spm_As_KED,spm_As_Oshift,spm_Se..77..77.77..ppb.,spm_Se77_Oshift,spm_Se78_Oshift,spm_Se80_Oshift,spm_Se..82..82.82..ppb.,spm_Se82_Oshift,spm_Mo_NH3,spm_Mo_Oshift,spm_Cd111,spm_Cd114,spm_Pb_STD,spm_Pb_NH3,colloidal_Na,colloidal_Mg,colloidal_Al,colloidal_P,colloidal_S,colloidal_K,colloidal_Ca,colloidal_V,colloidal_Cr_KED,colloidal_Cr_NH3,colloidal_Fe_NH3,colloidal_Mn,colloidal_Fe_KED,colloidal_Co,colloidal_Ni,colloidal_Cu_KED,colloidal_Cu_NH3,colloidal_Zn,colloidal_As_STD,colloidal_As_KED,colloidal_As_Oshift,colloidal_Se..77..77.77..ppb.,colloidal_Se77_Oshift,colloidal_Se78_Oshift,colloidal_Se80_Oshift,colloidal_Se..82..82.82..ppb.,colloidal_Se82_Oshift,colloidal_Mo_NH3,colloidal_Mo_Oshift,colloidal_Cd111,colloidal_Cd114,colloidal_Pb_STD,colloidal_Pb_NH3,trulydissolved_Na,trulydissolved_Mg,trulydissolved_Al,trulydissolved_P,trulydissolved_S,trulydissolved_K,trulydissolved_Ca,trulydissolved_V,trulydissolved_Cr_KED,trulydissolved_Cr_NH3,trulydissolved_Fe_NH3,trulydissolved_Mn,trulydissolved_Fe_KED,trulydissolved_Co,trulydissolved_Ni,trulydissolved_Cu_KED,trulydissolved_Cu_NH3,trulydissolved_Zn,trulydissolved_As_STD,trulydissolved_As_KED,trulydissolved_As_Oshift,trulydissolved_Se..77..77.77..ppb.,trulydissolved_Se77_Oshift,trulydissolved_Se78_Oshift,trulydissolved_Se80_Oshift,trulydissolved_Se..82..82.82..ppb.,trulydissolved_Se82_Oshift,trulydissolved_Mo_NH3,trulydissolved_Mo_Oshift,trulydissolved_Cd111,trulydissolved_Cd114,trulydissolved_Pb_STD,trulydissolved_Pb_NH3,TURNOVER
40,8/17/2021,WS,EPIL,3,NA,5.005437158,16.83036488,10.09496693,23.64788823,36.76382928,42.27849878,0.012086334,40.75868694,47.68422491,50.17079242,0.000736813,101.2007102,0.00183295,0.057409107,0.032043352,0.354539579,8.999817419,9.831158308,9.799371315,42.61870536,0.026363689,7.190344553,14.05372963,16.46468671,0.017627871,101.8295215,0.028705575,1.954249327,0.038789974,4.637999582,5.436442197,4.640718382,0.002552261,0.010025835,3.931503442,4.551803184,4.581525618,0.002675904,0.908163461,0.351803477,0.001974129,39.85611421,46.48785978,181.657072,208.5581188,0.093282557,202.2323808,236.0485539,248.92713,0.003686348,497.7432148,0.010811202,0.290921952,0.162516652,1.873239846,45.72379727,49.99798088,49.82780152,211.0145844,0.130424788,35.85748235,82.68942591,98.10105061,0.106576829,504.2556309,0.157519198,10.15229888,0.195574344,23.5897671,27.52478831,23.54242258,0.012769207,0.056534219,19.75871333,22.82253329,22.94769558,0.013387804,4.503982601,1.734968305,0.009876757,196.7517481,230.6249346,26,21355.69899,12531.32323,3.276767677,49.95353535,54393.91313,4622.864646,82385.31717,1.01010101,0.165656566,0.163636364,0.657505671,29.38383838,0.711206835,0.068686869,0.737373737,1.503030303,1.503030303,1.626262626,12.88484848,11.59191919,13.56161616,1.183838384,0.045681856,0.123232323,0.139393939,0.84040404,0.137373737,40.1030303,40.88080808,0.016161616,0.016161616,0.023947241,0.026782577,18896.00404,12761.55758,32.65252525,29.68080808,52069.60606,4502.282828,79847.53737,0.892929293,0.139393939,0.131313131,11.4,34.23030303,11.43030303,0.076767677,0.731313131,2.036363636,2.22020202,2.094949495,13.51515152,11.9030303,14.88484848,1.256565657,0.045681856,0.139393939,0.155555556,0.907070707,0.163636364,43.09494949,45.14141414,0.016161616,0.012121212,0.050505051,0.056565657,17830.08081,11666.59596,36.26262626,61.57575758,60416.19192,4027.10101,79294.0202,0.459371859,0.093769883,0.191919192,58.07070707,49.27272727,49.63636364,0.131313131,0.797979798,2.98989899,3.555555556,0.50786401,14.08080808,11.8989899,14.49494949,3.333333333,0.228409281,0.222222222,0.054405548,1.02020202,0.139927774,46.77777778,42.53535354,0.03030303,0.017116456,0.119736204,0.133912886,-1065.923232,-1094.961616,3.61010101,31.89494949,8346.585859,-475.1818182,-553.5171717,-0.433557434,-0.045624056,0.060606061,46.67070707,15.04242424,38.20606061,0.054545455,0.066666667,0.953535354,1.335353535,-1.587085485,0.565656566,-0.004040404,-0.38989899,2.076767677,0.182727425,0.082828283,-0.101150007,0.113131313,-0.02370859,3.682828283,-2.606060606,0.014141414,0.004995244,0.069231153,0.07734723,-2459.694949,230.2343434,29.37575758,-20.27272727,-2324.307071,-120.5818182,-2537.779798,-0.117171717,-0.026262626,-0.032323232,10.74249433,4.846464646,10.7190962,0.008080808,-0.006060606,0.533333333,0.717171717,0.468686869,0.63030303,0.311111111,1.323232323,0.072727273,0,0.016161616,0.016161616,0.066666667,0.026262626,2.991919192,4.260606061,0,-0.004040404,0.02655781,0.029783079,21355.69899,12531.32323,3.276767677,49.95353535,54393.91313,4622.864646,82385.31717,1.01010101,0.165656566,0.163636364,0.657505671,29.38383838,0.711206835,0.068686869,0.737373737,1.503030303,1.503030303,1.626262626,12.88484848,11.59191919,13.56161616,1.183838384,0.045681856,0.123232323,0.139393939,0.84040404,0.137373737,40.1030303,40.88080808,0.016161616,0.016161616,0.023947241,0.026782577,0.282391184
82,8/17/2021,WS,EPIP,1,NA,1.800540996,5.869295974,,,23.60182371,26.55015198,0.007598784,22.29483283,25.88905775,27.74316109,0.000440131,44.04255319,0.000759878,0.031914894,0.020516717,0.298632219,9.665653495,10.67629179,10.63069909,24.98480243,0.022036474,6.246960486,4.419452888,4.971884498,0.006079027,55.8662614,0.012158055,1.745440729,0.034194529,3.497720365,4.225683891,3.494680851,0.001524579,0.00494874,2.732522796,3.123100304,3.124620061,0.001598436,0.487841945,0.43768997,0.001179235,21.80851064,25.60030395,42.49605117,47.80463709,0.013681922,40.14276051,46.61430983,49.9526989,0.000792474,79.30042259,0.001368191,0.057464075,0.03694119,0.537699553,17.40340537,19.22310105,19.14100953,44.98616105,0.039677575,11.24790846,7.957406105,8.952081866,0.010945537,100.5894939,0.021891076,3.142737589,0.061568651,6.29778891,7.608517082,6.29231614,0.002745067,0.008910409,4.920019317,5.623270132,5.626006517,0.00287805,0.878379422,0.788078735,0.002123261,39.26711747,46.09439677,26,21355.69899,12531.32323,3.276767677,49.95353535,54393.91313,4622.864646,82385.31717,1.01010101,0.165656566,0.163636364,0.657505671,29.38383838,0.711206835,0.068686869,0.737373737,1.503030303,1.503030303,1.626262626,12.88484848,11.59191919,13.56161616,1.183838384,0.045681856,0.123232323,0.139393939,0.84040404,0.137373737,40.1030303,40.88080808,0.016161616,0.016161616,0.023947241,0.026782577,18896.00404,12761.55758,32.65252525,29.68080808,52069.60606,4502.282828,79847.53737,0.892929293,0.139393939,0.131313131,11.4,34.23030303,11.43030303,0.076767677,0.731313131,2.036363636,2.22020202,2.094949495,13.51515152,11.9030303,14.88484848,1.256565657,0.045681856,0.139393939,0.155555556,0.907070707,0.163636364,43.09494949,45.14141414,0.016161616,0.012121212,0.050505051,0.056565657,17830.08081,11666.59596,36.26262626,61.57575758,60416.19192,4027.10101,79294.0202,0.459371859,0.093769883,0.191919192,58.07070707,49.27272727,49.63636364,0.131313131,0.797979798,2.98989899,3.555555556,0.50786401,14.08080808,11.8989899,14.49494949,3.333333333,0.228409281,0.222222222,0.054405548,1.02020202,0.139927774,46.77777778,42.53535354,0.03030303,0.017116456,0.119736204,0.133912886,-1065.923232,-1094.961616,3.61010101,31.89494949,8346.585859,-475.1818182,-553.5171717,-0.433557434,-0.045624056,0.060606061,46.67070707,15.04242424,38.20606061,0.054545455,0.066666667,0.953535354,1.335353535,-1.587085485,0.565656566,-0.004040404,-0.38989899,2.076767677,0.182727425,0.082828283,-0.101150007,0.113131313,-0.02370859,3.682828283,-2.606060606,0.014141414,0.004995244,0.069231153,0.07734723,-2459.694949,230.2343434,29.37575758,-20.27272727,-2324.307071,-120.5818182,-2537.779798,-0.117171717,-0.026262626,-0.032323232,10.74249433,4.846464646,10.7190962,0.008080808,-0.006060606,0.533333333,0.717171717,0.468686869,0.63030303,0.311111111,1.323232323,0.072727273,0,0.016161616,0.016161616,0.066666667,0.026262626,2.991919192,4.260606061,0,-0.004040404,0.02655781,0.029783079,21355.69899,12531.32323,3.276767677,49.95353535,54393.91313,4622.864646,82385.31717,1.01010101,0.165656566,0.163636364,0.657505671,29.38383838,0.711206835,0.068686869,0.737373737,1.503030303,1.503030303,1.626262626,12.88484848,11.59191919,13.56161616,1.183838384,0.045681856,0.123232323,0.139393939,0.84040404,0.137373737,40.1030303,40.88080808,0.016161616,0.016161616,0.023947241,0.026782577,0.282391184
124,8/17/2021,WS,FILA,5,NA,15.33371077,91.0500342,,135.489002,4.803809524,5.920634921,0.019873016,0.023301587,0.027746032,0.082984127,0.0000368,16.86984127,0.000380952,0.002730159,0.006857143,0.126920635,5.991746032,8.323809524,8.558730159,6.501587302,0.012507937,3.665396825,1.42984127,1.827936508,0.001650794,0.298285714,0.005650794,0.962539683,0.014857143,3.44,4.408888889,3.525079365,0.000127387,0.001079365,0.364952381,0.424,0.425587302,0.001206349,0.034095238,0.247365079,0.0000985,0.145587302,0.173396825,73.66022584,90.78530345,0.304727079,0.357299796,0.42544963,1.272454602,0.000563903,258.6772668,0.005841408,0.041863468,0.105145447,1.946164308,91.87570066,127.6348877,131.2370928,99.69345923,0.191793088,56.20413477,21.92477248,28.02904972,0.025312798,4.573826865,0.086647641,14.7593051,0.227815134,52.74796505,67.60462704,54.05254742,0.001953315,0.016550671,5.596074255,6.501493366,6.525832596,0.018497807,0.522806518,3.793024576,0.001510855,2.232393581,2.658816763,26,21355.69899,12531.32323,3.276767677,49.95353535,54393.91313,4622.864646,82385.31717,1.01010101,0.165656566,0.163636364,0.657505671,29.38383838,0.711206835,0.068686869,0.737373737,1.503030303,1.503030303,1.626262626,12.88484848,11.59191919,13.56161616,1.183838384,0.045681856,0.123232323,0.139393939,0.84040404,0.137373737,40.1030303,40.88080808,0.016161616,0.016161616,0.023947241,0.026782577,18896.00404,12761.55758,32.65252525,29.68080808,52069.60606,4502.282828,79847.53737,0.892929293,0.139393939,0.131313131,11.4,34.23030303,11.43030303,0.076767677,0.731313131,2.036363636,2.22020202,2.094949495,13.51515152,11.9030303,14.88484848,1.256565657,0.045681856,0.139393939,0.155555556,0.907070707,0.163636364,43.09494949,45.14141414,0.016161616,0.012121212,0.050505051,0.056565657,17830.08081,11666.59596,36.26262626,61.57575758,60416.19192,4027.10101,79294.0202,0.459371859,0.093769883,0.191919192,58.07070707,49.27272727,49.63636364,0.131313131,0.797979798,2.98989899,3.555555556,0.50786401,14.08080808,11.8989899,14.49494949,3.333333333,0.228409281,0.222222222,0.054405548,1.02020202,0.139927774,46.77777778,42.53535354,0.03030303,0.017116456,0.119736204,0.133912886,-1065.923232,-1094.961616,,31.89494949,8346.585859,-475.1818182,-553.5171717,-0.433557434,-0.045624056,0.060606061,46.67070707,15.04242424,38.20606061,0.054545455,0.066666667,0.953535354,1.335353535,-1.587085485,0.565656566,-0.004040404,-0.38989899,2.076767677,0.182727425,0.082828283,-0.101150007,0.113131313,-0.02370859,3.682828283,-2.606060606,0.014141414,0.004995244,0.069231153,0.07734723,-2459.694949,230.2343434,29.37575758,-20.27272727,-2324.307071,-120.5818182,-2537.779798,-0.117171717,-0.026262626,-0.032323232,10.74249433,4.846464646,10.7190962,0.008080808,-0.006060606,0.533333333,0.717171717,0.468686869,0.63030303,0.311111111,1.323232323,0.072727273,0,0.016161616,0.016161616,0.066666667,0.026262626,2.991919192,4.260606061,0,-0.004040404,0.02655781,0.029783079,21355.69899,12531.32323,3.276767677,49.95353535,54393.91313,4622.864646,82385.31717,1.01010101,0.165656566,0.163636364,0.657505671,29.38383838,0.711206835,0.068686869,0.737373737,1.503030303,1.503030303,1.626262626,12.88484848,11.59191919,13.56161616,1.183838384,0.045681856,0.123232323,0.139393939,0.84040404,0.137373737,40.1030303,40.88080808,0.016161616,0.016161616,0.023947241,0.026782577,0.112769909
8,7/7/2021,BN,EPIL,3,NA,7.839076131,50.35201203,10.70526147,16.61899345,20.88299333,23.04550448,0.039080153,12.78741278,14.35213016,15.90488739,0.000963095,58.11292348,0.00356022,0.012593325,0.022482483,0.408181438,13.17808269,15.81632133,15.88783576,16.52016846,0.016107316,6.674303814,2.267812559,2.599630604,0.000456905,36.30912504,0.017179509,1.172500568,0.066972334,1.905583445,2.104326947,3.008477884,0.003284748,0.003431676,2.742019112,3.116934071,3.169473283,0.001108427,0.350571561,0.537020389,0.000817734,14.48555065,16.14740201,188.2834215,204.7026457,0.329890459,129.1470033,144.91371,160.740907,0.008084157,480.3433056,0.029421653,0.113106715,0.202590233,3.37918392,114.1737801,131.4762792,131.5456259,161.4109083,0.135778021,56.2442086,19.26809678,21.50408091,0.004580476,365.4055249,0.153203149,9.545855162,0.564397375,15.82094377,17.37158759,25.21602738,0.033587797,0.034403252,26.79114234,30.38542704,30.94140772,0.011112204,3.286181654,4.584997388,0.008197948,145.3586189,161.9249113,12,16048.53535,16479.36566,2.428282828,13.22222222,28163.91111,3877.694949,67033.42424,2.048484848,0.141414141,0.135353535,1.961616162,3.531313131,2.686868687,0.012466567,0.337373737,3.698989899,3.729292929,1.335353535,12.47272727,9.422222222,10.91515152,0.909090909,0.094949495,0.129292929,0.171717172,0.797979798,0.208080808,5.343434343,5.212121212,0.026262626,0.026262626,0.305050505,0.280808081,14425.59394,16983.94343,8.321212121,33.77979798,29001.22828,3851.115152,67915.14141,2.02020202,0.111111111,0.125252525,7.96969697,4.331313131,8.725252525,0.032323232,0.351515152,6.448484848,6.448484848,2.149494949,11.29090909,10.48080808,11.51919192,0.581818182,0.145454545,0.161616162,0.177777778,0.812121212,0.185858586,5.604040404,5.375757576,0.026262626,0.03030303,0.395959596,0.424242424,12897.37374,16971.11111,34.64646465,12.58489185,28068.10101,3928.949495,64551.13131,1.313131313,0.363636364,0.313131313,25.04040404,14.88888889,25.39393939,0.062332833,0.404040404,5.161616162,4.535353535,1.242424242,10.32323232,7.333333333,9.909090909,1.16894487,0.228409281,0.303030303,0.252525253,0.408051315,0.323232323,3.929292929,4.04040404,0.02020202,0.017116456,0.444444444,0.133912886,-1528.220202,-12.83232323,26.32525253,-21.19490613,-933.1272727,77.83434343,-3364.010101,-0.707070707,0.252525253,0.187878788,17.07070707,10.55757576,16.66868687,0.0300096,0.052525253,-1.286868687,,-0.907070707,-0.967676768,-3.147474747,-1.61010101,0.587126688,0.082954736,0.141414141,0.074747475,-0.404069897,0.137373737,-1.674747475,-1.335353535,-0.006060606,-0.013186574,0.048484848,-0.290329538,-1622.941414,504.5777778,5.892929293,20.55757576,837.3171717,-26.57979798,881.7171717,-0.028282828,-0.03030303,-0.01010101,6.008080808,0.8,6.038383838,0.019856666,0.014141414,2.749494949,2.719191919,0.814141414,-1.181818182,1.058585859,0.604040404,-0.327272727,0.050505051,0.032323232,0.006060606,0.014141414,-0.022222222,0.260606061,0.163636364,0,0.004040404,0.090909091,0.143434343,16048.53535,16479.36566,2.428282828,13.22222222,28163.91111,3877.694949,67033.42424,2.048484848,0.141414141,0.135353535,1.961616162,3.531313131,2.686868687,0.012466567,0.337373737,3.698989899,3.729292929,1.335353535,12.47272727,9.422222222,10.91515152,0.909090909,0.094949495,0.129292929,0.171717172,0.797979798,0.208080808,5.343434343,5.212121212,0.026262626,0.026262626,0.305050505,0.280808081,0.21855842
50,7/7/2021,BN,EPIP,3,NA,2.405826758,14.26238922,2.867805825,4.17292359,28.51465964,31.73581705,0.052701826,16.11849067,18.02683806,19.55828651,0.001564011,52.65442662,0.003846836,0.017805377,0.02760732,0.551632257,20.09150181,23.12509743,23.20867508,20.68906057,0.022256257,9.190685758,3.471962137,3.870404595,0.000800746,43.43270182,0.021633374,2.029570472,0.09555154,2.314289972,2.611460944,3.372283344,0.003568275,0.003676069,3.111751545,3.46232862,3.488288592,0.001187365,0.445346378,0.772410647,0.00087597,17.38120767,19.89020049,75.01254089,83.61748843,0.1418106,40.73483644,45.54872156,49.36532254,0.004209455,135.0762689,0.010385853,0.046866641,0.073062789,1.490895049,54.00765868,62.41743403,62.66115876,52.69797145,0.059686615,24.52834247,9.508814404,10.62642696,0.001636244,109.8758272,0.057468379,5.345934596,0.258995045,6.09556736,6.88247452,8.806962384,0.009197505,0.009302905,8.049677278,8.958565054,9.019334285,0.003004825,1.139750235,2.063159089,0.002216789,44.1053051,50.50450538,12,16048.53535,16479.36566,2.428282828,13.22222222,28163.91111,3877.694949,67033.42424,2.048484848,0.141414141,0.135353535,1.961616162,3.531313131,2.686868687,0.012466567,0.337373737,3.698989899,3.729292929,1.335353535,12.47272727,9.422222222,10.91515152,0.909090909,0.094949495,0.129292929,0.171717172,0.797979798,0.208080808,5.343434343,5.212121212,0.026262626,0.026262626,0.305050505,0.280808081,14425.59394,16983.94343,8.321212121,33.77979798,29001.22828,3851.115152,67915.14141,2.02020202,0.111111111,0.125252525,7.96969697,4.331313131,8.725252525,0.032323232,0.351515152,6.448484848,6.448484848,2.149494949,11.29090909,10.48080808,11.51919192,0.581818182,0.145454545,0.161616162,0.177777778,0.812121212,0.185858586,5.604040404,5.375757576,0.026262626,0.03030303,0.395959596,0.424242424,12897.37374,16971.11111,34.64646465,12.58489185,28068.10101,3928.949495,64551.13131,1.313131313,0.363636364,0.313131313,25.04040404,14.88888889,25.39393939,0.062332833,0.404040404,5.161616162,4.535353535,1.242424242,10.32323232,7.333333333,9.909090909,1.16894487,0.228409281,0.303030303,0.252525253,0.408051315,0.323232323,3.929292929,4.04040404,0.02020202,0.017116456,0.444444444,0.133912886,-1528.220202,-12.83232323,26.32525253,-21.19490613,-933.1272727,77.83434343,-3364.010101,-0.707070707,0.252525253,0.187878788,17.07070707,10.55757576,16.66868687,0.0300096,0.052525253,-1.286868687,,-0.907070707,-0.967676768,-3.147474747,-1.61010101,0.587126688,0.082954736,0.141414141,0.074747475,-0.404069897,0.137373737,-1.674747475,-1.335353535,-0.006060606,-0.013186574,0.048484848,-0.290329538,-1622.941414,504.5777778,5.892929293,20.55757576,837.3171717,-26.57979798,881.7171717,-0.028282828,-0.03030303,-0.01010101,6.008080808,0.8,6.038383838,0.019856666,0.014141414,2.749494949,2.719191919,0.814141414,-1.181818182,1.058585859,0.604040404,-0.327272727,0.050505051,0.032323232,0.006060606,0.014141414,-0.022222222,0.260606061,0.163636364,0,0.004040404,0.090909091,0.143434343,16048.53535,16479.36566,2.428282828,13.22222222,28163.91111,3877.694949,67033.42424,2.048484848,0.141414141,0.135353535,1.961616162,3.531313131,2.686868687,0.012466567,0.337373737,3.698989899,3.729292929,1.335353535,12.47272727,9.422222222,10.91515152,0.909090909,0.094949495,0.129292929,0.171717172,0.797979798,0.208080808,5.343434343,5.212121212,0.026262626,0.026262626,0.305050505,0.280808081,0.21855842
92,7/7/2021,BN,FILA,3,NA,103.2156008,238.7244138,,167.4455098,6.121807126,6.811472247,0.020047081,0.10982116,0.122452758,0.132158583,0.000501903,29.82570766,0.001904134,0.004409608,0.007141621,0.220921958,7.17705369,8.468661617,8.53834839,14.33648625,0.00745081,3.670725186,1.569629476,1.778442727,0.00053331,0.317090451,0.00648791,1.362342431,0.035026673,9.106667821,10.66539688,9.782176228,0.000315379,0.00102371,0.857697552,0.964524429,0.967524062,0.000330657,0.092219684,0.257733429,0.00024394,0.436460574,0.466231802,648.7225649,720.0960996,2.141682883,12.67299593,14.16002996,14.40794212,0.055816095,3156.804611,0.212900789,0.472527042,0.760921151,24.90256072,773.8650219,896.9746038,903.0404898,1577.699002,0.785716996,392.1036969,174.2925194,196.0588056,0.060723629,35.04892002,0.694395522,147.6931593,3.881342834,1020.397254,1193.179088,1093.204407,0.034554118,0.112161583,96.71582429,108.8399653,109.098336,0.036228048,9.979284883,27.43173463,0.026726979,47.32819877,50.11438501,12,16048.53535,16479.36566,2.428282828,13.22222222,28163.91111,3877.694949,67033.42424,2.048484848,0.141414141,0.135353535,1.961616162,3.531313131,2.686868687,0.012466567,0.337373737,3.698989899,3.729292929,1.335353535,12.47272727,9.422222222,10.91515152,0.909090909,0.094949495,0.129292929,0.171717172,0.797979798,0.208080808,5.343434343,5.212121212,0.026262626,0.026262626,0.305050505,0.280808081,14425.59394,16983.94343,8.321212121,33.77979798,29001.22828,3851.115152,67915.14141,2.02020202,0.111111111,0.125252525,7.96969697,4.331313131,8.725252525,0.032323232,0.351515152,6.448484848,6.448484848,2.149494949,11.29090909,10.48080808,11.51919192,0.581818182,0.145454545,0.161616162,0.177777778,0.812121212,0.185858586,5.604040404,5.375757576,0.026262626,0.03030303,0.395959596,0.424242424,12897.37374,16971.11111,34.64646465,12.58489185,28068.10101,3928.949495,64551.13131,1.313131313,0.363636364,0.313131313,25.04040404,14.88888889,25.39393939,0.062332833,0.404040404,5.161616162,4.535353535,1.242424242,10.32323232,7.333333333,9.909090909,1.16894487,0.228409281,0.303030303,0.252525253,0.408051315,0.323232323,3.929292929,4.04040404,0.02020202,0.017116456,0.444444444,0.133912886,-1528.220202,-12.83232323,26.32525253,-21.19490613,-933.1272727,77.83434343,-3364.010101,-0.707070707,0.252525253,0.187878788,17.07070707,10.55757576,16.66868687,0.0300096,0.052525253,-1.286868687,,-0.907070707,-0.967676768,-3.147474747,-1.61010101,0.587126688,0.082954736,0.141414141,0.074747475,-0.404069897,0.137373737,-1.674747475,-1.335353535,-0.006060606,-0.013186574,0.048484848,-0.290329538,-1622.941414,504.5777778,5.892929293,20.55757576,837.3171717,-26.57979798,881.7171717,-0.028282828,-0.03030303,-0.01010101,6.008080808,0.8,6.038383838,0.019856666,0.014141414,2.749494949,2.719191919,0.814141414,-1.181818182,1.058585859,0.604040404,-0.327272727,0.050505051,0.032323232,0.006060606,0.014141414,-0.022222222,0.260606061,0.163636364,0,0.004040404,0.090909091,0.143434343,16048.53535,16479.36566,2.428282828,13.22222222,28163.91111,3877.694949,67033.42424,2.048484848,0.141414141,0.135353535,1.961616162,3.531313131,2.686868687,0.012466567,0.337373737,3.698989899,3.729292929,1.335353535,12.47272727,9.422222222,10.91515152,0.909090909,0.094949495,0.129292929,0.171717172,0.797979798,0.208080808,5.343434343,5.212121212,0.026262626,0.026262626,0.305050505,0.280808081,0.049212235
