"","site","date","UF_Na","UF_Mg","UF_Al","UF_P","UF_S","UF_K","UF_Ca","UF_V","UF_Cr_KED","UF_Cr_NH3","UF_Fe_NH3","UF_Mn","UF_Fe_KED","UF_Co","UF_Ni","UF_Cu_KED","UF_Cu_NH3","UF_Zn","UF_As_STD","UF_As_KED","UF_As_Oshift","UF_Se..77..77.77..ppb.","UF_Se77_Oshift","UF_Se78_Oshift","UF_Se80_Oshift","UF_Se..82..82.82..ppb.","UF_Se82_Oshift","UF_Mo_NH3","UF_Mo_Oshift","UF_Cd111","UF_Cd114","UF_Pb_STD","UF_Pb_NH3","F_Na","F_Mg","F_Al","F_P","F_S","F_K","F_Ca","F_V","F_Cr_KED","F_Cr_NH3","F_Fe_NH3","F_Mn","F_Fe_KED","F_Co","F_Ni","F_Cu_KED","F_Cu_NH3","F_Zn","F_As_STD","F_As_KED","F_As_Oshift","F_Se..77..77.77..ppb.","F_Se77_Oshift","F_Se78_Oshift","F_Se80_Oshift","F_Se..82..82.82..ppb.","F_Se82_Oshift","F_Mo_NH3","F_Mo_Oshift","F_Cd111","F_Cd114","F_Pb_STD","F_Pb_NH3","W_Na","W_Mg","W_Al","W_P","W_S","W_K","W_Ca","W_V","W_Cr_KED","W_Cr_NH3","W_Fe_NH3","W_Mn","W_Fe_KED","W_Co","W_Ni","W_Cu_KED","W_Cu_NH3","W_Zn","W_As_STD","W_As_KED","W_As_Oshift","W_Se..77..77.77..ppb.","W_Se77_Oshift","W_Se78_Oshift","W_Se80_Oshift","W_Se..82..82.82..ppb.","W_Se82_Oshift","W_Mo_NH3","W_Mo_Oshift","W_Cd111","W_Cd114","W_Pb_STD","W_Pb_NH3"
"11","DL",2021-07-06,16744.1232323232,16564.4464646465,2.4040404040404,10.1640452858284,27672.1454545455,3926.2202020202,68361.0222222222,2.13737373737374,0.111111111111111,0.105050505050505,1.27856110820603,11.4545454545455,1.42326650693497,0.0682711548265122,0.361616161616162,3.15353535353535,3.16969696969697,1.6020202020202,11.1131313131313,9.8,11.230303030303,0.426625594643884,0.157575757575758,0.177777777777778,0.171717171717172,0.836363636363636,0.15959595959596,4.98383838383838,5.06666666666667,0.0303030303030303,0.0303030303030303,0.232323232323232,0.260606060606061,14976.8828282828,16923.1111111111,11.6141414141414,41.2080808080808,28916.5393939394,4029.39393939394,72368.2565656566,2.02020202020202,0.123232323232323,0.2,14.0121212121212,13.0262626262626,11.9474747474747,0.0682711548265122,0.424242424242424,6.53535353535354,8.13939393939394,3.3959595959596,11.9414141414141,11.1191919191919,11.9191919191919,0.426625594643884,0.193939393939394,0.16969696969697,0.195959595959596,0.923232323232323,0.151515151515152,6.72323232323232,5.28888888888889,0.0383838383838384,0.0323232323232323,0.694949494949495,0.741414141414141,13113.3131313131,15756.303030303,114.343434343434,50.8202264291418,25375.7474747475,3838.82828282828,63268.9797979798,1.68686868686869,1.05050505050505,1.02020202020202,100.10101010101,47.5959595959596,97.2222222222222,0.341355774132561,0.393939393939394,5.13144819213636,5.27342821865632,4.64646464646465,10.9191919191919,6.98989898989899,9.77777777777778,2.13312797321942,0.289242598392875,0.202020202020202,0.252525252525253,1.98989898989899,0.272727272727273,4.19191919191919,4.04040404040404,0.0552471185548987,0.0411386095820499,0.36469615830563,0.398808615568618
"12","GR",2021-07-06,16048.5353535354,16479.3656565657,2.42828282828283,10.1640452858284,28163.9111111111,3877.69494949495,67033.4242424242,2.04848484848485,0.141414141414141,0.135353535353535,1.27856110820603,3.53131313131313,1.42326650693497,0.0682711548265122,0.337373737373737,3.6989898989899,3.72929292929293,1.33535353535354,12.4727272727273,9.42222222222222,10.9151515151515,0.909090909090909,0.0578485196785749,0.129292929292929,0.171717171717172,0.797979797979798,0.208080808080808,5.34343434343434,5.21212121212121,0.0262626262626263,0.0262626262626263,0.305050505050505,0.280808080808081,14425.5939393939,16983.9434343434,8.32121212121212,33.779797979798,29001.2282828283,3851.11515151515,67915.1414141414,2.02020202020202,0.111111111111111,0.125252525252525,7.96969696969697,4.33131313131313,8.72525252525253,0.0682711548265122,0.351515151515152,6.44848484848485,6.44848484848485,2.14949494949495,11.2909090909091,10.4808080808081,11.5191919191919,0.426625594643884,0.145454545454545,0.161616161616162,0.177777777777778,0.812121212121212,0.185858585858586,5.6040404040404,5.37575757575758,0.0262626262626263,0.0303030303030303,0.395959595959596,0.424242424242424,12897.3737373737,16971.1111111111,34.6464646464647,50.8202264291418,28068.101010101,3928.9494949495,64551.1313131313,1.31313131313131,0.363636363636364,0.313131313131313,25.040404040404,14.8888888888889,25.3939393939394,0.341355774132561,0.404040404040404,5.13144819213636,5.27342821865632,1.24242424242424,10.3232323232323,7.33333333333333,9.90909090909091,2.13312797321942,0.289242598392875,0.303030303030303,0.252525252525253,0.507804600803194,0.323232323232323,3.92929292929293,4.04040404040404,0.0552471185548987,0.0411386095820499,0.36469615830563,0.398808615568618
"13","WS",2021-08-02,11116.5898989899,11142.2141414141,3.08686868686869,10.1640452858284,24907.7818181818,2461.63434343434,57413.0545454545,0.8,0.125252525252525,0.119191919191919,1.27856110820603,30.6828282828283,1.42326650693497,0.0682711548265122,0.484848484848485,1.02628963842727,1.05468564373126,2.93333333333333,8.74545454545455,7.52525252525253,8.84848484848485,0.426625594643884,0.0578485196785749,0.101010101010101,0.096969696969697,0.614141414141414,0.0707070707070707,10.5070707070707,10.6989898989899,0.0110494237109797,0.00822772191640997,0.0729392316611259,0.0797617231137235,9682.41818181818,12312.4747474747,5.71313131313131,10.1640452858284,28903.9515151515,2497.99191919192,62224.0262626263,0.771717171717172,0.105050505050505,0.096969696969697,13.210101010101,34.159595959596,14.0222222222222,0.0682711548265122,0.595959595959596,2.52525252525253,2.53737373737374,3.86868686868687,9.24444444444444,7.98383838383838,9.97979797979798,0.426625594643884,0.0578485196785749,0.131313131313131,0.115151515151515,0.658585858585859,0.147474747474747,12.0787878787879,12.2505050505051,0.0110494237109797,0.00822772191640997,0.0729392316611259,0.0797617231137235,9716,12109.3838383838,83.3030303030303,50.8202264291418,33960.9898989899,2816.15151515152,61562.5656565657,0.58574752640477,0.363636363636364,0.323232323232323,80.5353535353535,52.2929292929293,82.9292929292929,0.341355774132561,1,5.13144819213636,5.27342821865632,1.4040404040404,10.5252525252525,7.76767676767677,10.6464646464646,2.13312797321942,0.289242598392875,0.0930082814564861,0.171717171717172,0.507804600803194,0.109064519939393,11.7979797979798,12.1313131313131,0.0552471185548987,0.0411386095820499,0.36469615830563,0.398808615568618
"14","GC",2021-08-02,21562.7535353535,14127.4868686869,0.9446181709083,10.1640452858284,24575.8141414141,4233.34141414141,70691.3171717172,2.03838383838384,0.202020202020202,0.181818181818182,1.27856110820603,27.8262626262626,1.42326650693497,0.0682711548265122,0.424242424242424,4.35151515151515,4.41616161616162,4.62424242424242,11.7212121212121,9.74343434343434,12.3959595959596,0.426625594643884,0.181818181818182,0.224242424242424,0.238383838383838,0.808080808080808,0.234343434343434,6.97777777777778,7.02424242424242,0.0363636363636364,0.0323232323232323,0.0729392316611259,0.0797617231137235,19940.1333333333,15110.0505050505,3.83232323232323,10.1640452858284,27636.0707070707,4504.44646464646,75944.1939393939,1.9959595959596,0.84040404040404,0.878787878787879,20.7737373737374,27.7292929292929,21.1555555555556,0.0682711548265122,0.545454545454546,8.14141414141414,8.25656565656566,7.06666666666667,12.5555555555556,11.1676767676768,12.0343434343434,0.426625594643884,0.23030303030303,0.238383838383838,0.2,1.04848484848485,0.286868686868687,7.43434343434344,6.88282828282828,0.0404040404040404,0.0363636363636364,0.191919191919192,0.191919191919192,19764.1515151515,14562.5050505051,145.444444444444,50.8202264291418,31793.0606060606,5048.05050505051,76458.1818181818,2.38383838383838,0.555555555555556,0.505050505050505,157.676767676768,63.1717171717172,164.89898989899,0.341355774132561,0.494949494949495,16.0606060606061,15.2727272727273,10.1919191919192,13.6161616161616,12.6161616161616,13.9393939393939,2.13312797321942,0.289242598392875,0.242424242424242,0.252525252525253,1.05050505050505,0.373737373737374,7.39393939393939,7.31313131313131,0.0552471185548987,0.0411386095820499,1.3030303030303,1.32323232323232
"15","BG",2021-08-02,23260.701010101,14256.5939393939,0.9446181709083,10.1640452858284,21476.1212121212,4778.04444444444,65801.5131313131,2.75757575757576,0.343434343434343,0.309090909090909,1.27856110820603,27.830303030303,1.42326650693497,0.0682711548265122,0.371717171717172,4.2969696969697,4.2969696969697,1.89292929292929,13.1272727272727,11.7515151515152,13.8181818181818,0.426625594643884,0.125252525252525,0.238383838383838,0.254545454545455,1.08080808080808,0.208080808080808,5.76363636363636,5.86262626262626,0.0262626262626263,0.0222222222222222,0.0729392316611259,0.0797617231137235,23231.4282828283,15141.896969697,5.75757575757576,10.1640452858284,23788.5474747475,5332.01212121212,72763.4101010101,2.85454545454545,0.256565656565657,0.264646464646465,12.4080808080808,29.9454545454545,13.6040404040404,0.0682711548265122,0.43030303030303,8.76363636363636,8.54141414141414,4.47474747474747,14.1616161616162,12.8646464646465,14.1030303030303,0.876767676767677,0.131313131313131,0.258585858585859,0.193939393939394,1.21818181818182,0.195959595959596,6.48484848484849,6.26868686868687,0.0242424242424242,0.0262626262626263,0.197979797979798,0.206060606060606,21989.7777777778,14374.6565656566,75.2626262626263,50.8202264291418,26900.6666666667,4570.89898989899,70946.9696969697,2.86868686868687,0.767676767676768,0.777777777777778,111.131313131313,78.5050505050505,107.787878787879,0.341355774132561,0.575757575757576,13.0909090909091,13.3737373737374,5.83838383838384,15.3737373737374,12.6161616161616,15.4949494949495,2.13312797321942,0.289242598392875,0.373737373737374,0.313131313131313,0.507804600803194,0.292929292929293,6.45454545454546,6.17171717171717,0.0552471185548987,0.0411386095820499,0.36469615830563,0.398808615568618
"16","BN",2021-08-02,17068.096969697,12880.8505050505,0.9446181709083,10.1640452858284,17352.4383838384,3711.88888888889,56660.1232323232,1.94141414141414,0.177777777777778,0.149494949494949,1.27856110820603,13.5414141414141,1.42326650693497,0.0682711548265122,0.341414141414141,2.96767676767677,2.9959595959596,1.55555555555556,9.34545454545455,7.85656565656566,9.72121212121212,0.426625594643884,0.137373737373737,0.181818181818182,0.16969696969697,0.656565656565657,0.212121212121212,3.98585858585859,4.03030303030303,0.0110494237109797,0.0181818181818182,0.0729392316611259,0.0797617231137235,15627.8303030303,13631.9595959596,4.69494949494949,10.1640452858284,19760.4323232323,4091.33333333333,63002.4424242424,2.0969696969697,0.276767676767677,0.24040404040404,10.769696969697,15.8444444444444,11.810101010101,0.0682711548265122,0.395959595959596,6.81212121212121,6.44242424242424,3.03232323232323,10.169696969697,9.1010101010101,10.6808080808081,0.426625594643884,0.0578485196785749,0.15959595959596,0.173737373737374,0.707070707070707,0.173737373737374,4.53131313131313,4.58787878787879,0.0242424242424242,0.0262626262626263,0.428282828282828,0.450505050505051,15125.7171717172,12944.5454545455,68.2828282828283,50.8202264291418,21639.7777777778,3613.34343434343,62324.8181818182,1.91919191919192,0.272727272727273,0.292929292929293,80.4444444444445,49.2323232323232,82.2020202020202,0.341355774132561,0.535353535353535,5.13144819213636,5.27342821865632,3.03030303030303,10.6464646464646,8.85858585858586,10.6969696969697,2.13312797321942,0.289242598392875,0.232323232323232,0.161616161616162,0.507804600803194,0.109064519939393,4.37373737373737,4.39393939393939,0.0552471185548987,0.0411386095820499,0.36469615830563,0.398808615568618
"17","DL",2021-08-02,19390.8484848485,19972.0404040404,0.9446181709083,21.010101010101,33567.4848484848,4735.87070707071,80828.9919191919,2.11111111111111,0.143434343434343,0.111111111111111,1.27856110820603,11.8888888888889,1.42326650693497,0.0682711548265122,0.43030303030303,2.92727272727273,2.68080808080808,1.93939393939394,11.1474747474747,10.6181818181818,11.3656565656566,0.907070707070707,0.135353535353535,0.244444444444444,0.226262626262626,0.898989898989899,0.242424242424242,4.11515151515152,4.07676767676768,0.0110494237109797,0.00822772191640997,0.0729392316611259,0.0797617231137235,16412.5575757576,19876.6343434343,7.72727272727273,10.1640452858284,34837.5696969697,4823.74545454545,84077.8888888889,2.17171717171717,0.131313131313131,0.111111111111111,8.8040404040404,14.5515151515152,10.6323232323232,0.0682711548265122,0.466666666666667,5.38383838383838,5.03434343434343,4.89090909090909,11.4141414141414,11.1777777777778,12.0747474747475,1.1010101010101,0.0578485196785749,0.171717171717172,0.224242424242424,0.993939393939394,0.248484848484849,4.41414141414141,4.44646464646465,0.0110494237109797,0.0222222222222222,0.274747474747475,0.292929292929293,15288.898989899,18060.797979798,250.393939393939,50.8202264291418,34393.7272727273,4686.34343434343,76329.7777777778,2.19191919191919,0.393939393939394,0.393939393939394,205.929292929293,71.0606060606061,214.535353535354,0.341355774132561,0.606060606060606,10.8989898989899,10.6969696969697,10.8080808080808,11.969696969697,10.1010101010101,12.4848484848485,2.13312797321942,0.289242598392875,0.0930082814564861,0.292929292929293,1.04040404040404,0.109064519939393,4.1010101010101,4.23232323232323,0.0552471185548987,0.0411386095820499,1.19191919191919,1.36363636363636
"18","GR",2021-08-02,18285.6363636364,20506.0262626263,0.9446181709083,10.1640452858284,34284.3676767677,4821.24646464647,84340.7696969697,2.34545454545455,1.82626262626263,1.72727272727273,14.5050505050505,13.2141414141414,16.7191919191919,0.0682711548265122,0.43030303030303,2.55757575757576,2.47676767676768,1.56767676767677,11.0161616161616,11.2989898989899,11.5717171717172,0.894949494949495,0.117171717171717,0.193939393939394,0.18989898989899,0.818181818181818,0.157575757575758,3.91515151515152,3.96767676767677,0.0110494237109797,0.00822772191640997,0.212121212121212,0.222222222222222,15237.3515151515,19460.1252525253,8.03636363636364,10.1640452858284,33221.4383838384,4539.59797979798,79998.3171717172,2.16161616161616,0.161616161616162,0.129292929292929,9.54343434343434,16.2383838383838,10.1535353535354,0.0682711548265122,0.464646464646465,5.54343434343434,5.65050505050505,3.04646464646465,11.4464646464646,9.53737373737374,11.9232323232323,0.931313131313131,0.256565656565657,0.236363636363636,0.212121212121212,0.923232323232323,0.185858585858586,4.12727272727273,4.15151515151515,0.0110494237109797,0.00822772191640997,0.795959595959596,0.909090909090909,14157.6060606061,18194.3636363636,373.919191919192,50.8202264291418,35137.0303030303,3992.17171717172,74503.4444444445,2.65656565656566,0.515151515151515,0.555555555555556,323.282828282828,118.40404040404,321.010101010101,0.341355774132561,0.626262626262626,13.6363636363636,14.1515151515152,20.969696969697,13.0505050505051,9.52525252525253,12.8787878787879,2.13312797321942,0.289242598392875,0.191919191919192,0.282828282828283,0.507804600803194,0.424242424242424,3.98989898989899,3.98989898989899,0.121212121212121,0.0909090909090909,1.91919191919192,2.01010101010101
"19","WS",2021-08-16,21355.698989899,12531.3232323232,3.27676767676768,49.9535353535354,54393.9131313131,4622.86464646465,82385.3171717172,1.01010101010101,0.165656565656566,0.163636363636364,1.27856110820603,29.3838383838384,1.42326650693497,0.0682711548265122,0.737373737373737,1.02628963842727,1.05468564373126,1.62626262626263,12.8848484848485,11.5919191919192,13.5616161616162,1.18383838383838,0.0578485196785749,0.123232323232323,0.139393939393939,0.84040404040404,0.137373737373737,40.1030303030303,40.8808080808081,0.0110494237109797,0.00822772191640997,0.0729392316611259,0.0797617231137235,18896.004040404,12761.5575757576,32.6525252525253,29.6808080808081,52069.6060606061,4502.28282828283,79847.5373737374,0.892929292929293,0.139393939393939,0.131313131313131,11.4,34.230303030303,11.430303030303,0.0682711548265122,0.731313131313131,1.02628963842727,2.22020202020202,2.09494949494949,13.5151515151515,11.9030303030303,14.8848484848485,1.25656565656566,0.0578485196785749,0.139393939393939,0.155555555555556,0.907070707070707,0.163636363636364,43.0949494949495,45.1414141414141,0.0110494237109797,0.00822772191640997,0.0729392316611259,0.0797617231137235,17830.0808080808,11666.595959596,36.2626262626263,50.8202264291418,60416.1919191919,4027.10101010101,79294.0202020202,0.58574752640477,0.121297853039956,0.109119320395622,58.0707070707071,49.2727272727273,49.6363636363636,0.341355774132561,0.797979797979798,5.13144819213636,5.27342821865632,0.898989898989899,14.0808080808081,11.8989898989899,14.4949494949495,2.13312797321942,0.289242598392875,0.222222222222222,0.0554177867969806,1.02020202020202,0.222222222222222,46.7777777777778,42.5353535353535,0.0552471185548987,0.0411386095820499,0.36469615830563,0.398808615568618
"20","GC",2021-08-16,22382.0282828283,13424.4242424242,0.9446181709083,26.5151515151515,37162.9414141414,4109.91111111111,75134.9191919192,1.73939393939394,0.123232323232323,0.111111111111111,1.27856110820603,25.7575757575758,1.42326650693497,0.0682711548265122,1.51717171717172,3.2949494949495,3.39191919191919,4.33131313131313,11.6080808080808,10.169696969697,12.1858585858586,1.31717171717172,0.181818181818182,0.163636363636364,0.218181818181818,1.1010101010101,0.153535353535354,19.9818181818182,20.2525252525253,0.0303030303030303,0.0282828282828283,0.208080808080808,0.226262626262626,20296.4080808081,14061.294949495,10.8848484848485,22.8484848484849,41002.8505050505,4453.70101010101,77669.1414141414,1.66666666666667,0.16969696969697,0.151515151515152,16.0484848484849,28.5737373737374,16.0848484848485,0.0682711548265122,1.96969696969697,6.98585858585859,7.05656565656566,10.9333333333333,13.2585858585859,10.620202020202,13.2242424242424,1.56565656565657,0.161616161616162,0.22020202020202,0.197979797979798,1.3010101010101,0.145454545454545,22.2828282828283,22.4383838383838,0.0323232323232323,0.0363636363636364,14.9232323232323,15.0868686868687,20518.0505050505,14118.7272727273,99.4242424242424,50.8202264291418,44339.7878787879,4336.28282828283,81819.5656565657,1.8989898989899,0.292929292929293,0.252525252525253,113.010101010101,50.4747474747475,114.191919191919,0.341355774132561,0.656565656565657,12.3434343434343,12.1010101010101,5.92929292929293,13.0707070707071,12.2121212121212,13.8181818181818,2.13312797321942,0.289242598392875,0.323232323232323,0.191919191919192,1.72727272727273,0.262626262626263,21.8383838383838,21.7070707070707,0.0552471185548987,0.0411386095820499,1.01010101010101,1.05050505050505
"21","BG",2021-08-16,22737.2101010101,14595.9353535354,0.9446181709083,36.3474747474747,31226.6343434343,4496.12121212121,71782.5454545455,2.17979797979798,0.202020202020202,0.171717171717172,1.27856110820603,26.2969696969697,1.42326650693497,0.0682711548265122,0.880808080808081,3.65656565656566,3.76565656565657,2.57979797979798,11.6666666666667,11.030303030303,12.0868686868687,1.13333333333333,0.123232323232323,0.143434343434343,0.167676767676768,0.995959595959596,0.212121212121212,15.9232323232323,16.0525252525253,0.0242424242424242,0.0202020202020202,0.0729392316611259,0.0797617231137235,21911.0161616162,15714.0404040404,6.38787878787879,35.7050505050505,36810.0323232323,4638.11111111111,79118.9535353535,2.48888888888889,0.151515151515152,0.143434343434343,14.1919191919192,29.5737373737374,15.0929292929293,0.0682711548265122,1.14949494949495,8.23434343434343,7.87070707070707,4.56363636363636,12.579797979798,11.5030303030303,13.2181818181818,1.08888888888889,0.0578485196785749,0.244444444444444,0.212121212121212,1.10505050505051,0.153535353535354,17.2969696969697,17.7414141414141,0.0323232323232323,0.0242424242424242,0.294949494949495,0.315151515151515,18978.9494949495,12794.5353535354,95.949494949495,50.8202264291418,31510.6464646465,3861.11111111111,68175.8888888889,2.21212121212121,0.121297853039956,0.272727272727273,113.262626262626,66.4444444444445,108.050505050505,0.341355774132561,0.484848484848485,11.2323232323232,11.2121212121212,5.84848484848485,12.979797979798,8.62626262626263,13.5757575757576,2.13312797321942,0.289242598392875,0.353535353535354,0.242424242424242,1.63636363636364,0.109064519939393,17.020202020202,17.2424242424242,0.0552471185548987,0.0411386095820499,0.808080808080808,0.838383838383839
"22","BN",2021-08-16,19037.7757575758,13652.6888888889,0.9446181709083,36.2242424242424,26657.804040404,3509.55151515152,63519.7494949495,1.81212121212121,0.127272727272727,0.125252525252525,1.27856110820603,14.420202020202,1.42326650693497,0.0682711548265122,1.61414141414141,2.66666666666667,2.78181818181818,1.20606060606061,8.95757575757576,6.7010101010101,9.57575757575758,1.07676767676768,0.0578485196785749,0.171717171717172,0.139393939393939,0.692929292929293,0.096969696969697,10.4141414141414,10.8080808080808,0.0110494237109797,0.00822772191640997,0.0729392316611259,0.0797617231137235,18012.4828282828,13604.7515151515,12.0141414141414,37.5434343434343,31521.8363636364,3693.24242424242,67807.3353535354,1.91919191919192,0.517171717171717,0.462626262626263,12.9171717171717,16.1313131313131,13.0949494949495,0.0682711548265122,2.62020202020202,6.08080808080808,6.05858585858586,2.78989898989899,10.1515151515152,8.77373737373737,10.4424242424242,1.17777777777778,0.2,0.173737373737374,0.195959595959596,0.739393939393939,0.202020202020202,11.7555555555556,11.9050505050505,0.0110494237109797,0.0181818181818182,0.204040404040404,0.22020202020202,16842.8585858586,13089.4646464646,104.323232323232,50.8202264291418,33592.2525252525,3507.50505050505,68024.7070707071,2.07070707070707,0.393939393939394,0.414141414141414,138.363636363636,54.2828282828283,119.959595959596,0.341355774132561,0.525252525252525,5.13144819213636,10.8282828282828,4.78787878787879,10.7474747474747,9.52525252525253,10.8585858585859,2.13312797321942,0.289242598392875,0.191919191919192,0.212121212121212,1.22222222222222,0.109064519939393,13.6161616161616,11.7171717171717,0.0552471185548987,0.0411386095820499,0.36469615830563,0.398808615568618
"23","DL",2021-08-16,18877.7171717172,19006.9797979798,2.72121212121212,40.169696969697,31933.9454545455,4103.88080808081,79151.4303030303,1.88282828282828,0.195959595959596,0.2,1.27856110820603,8.27878787878788,1.42326650693497,0.0682711548265122,0.626262626262626,2.46060606060606,2.52323232323232,1.99393939393939,9.64040404040404,8,10.0969696969697,1.15151515151515,0.22020202020202,0.204040404040404,0.181818181818182,0.793939393939394,0.228282828282828,5.10909090909091,5.13333333333333,0.0110494237109797,0.00822772191640997,0.0729392316611259,0.0797617231137235,16335.6666666667,19255.8202020202,6.33333333333333,34.9414141414141,35638.7595959596,4441.5898989899,82368.4525252525,1.97171717171717,0.105050505050505,0.123232323232323,8.04444444444445,9.82020202020202,8.7979797979798,0.0682711548265122,0.35959595959596,4.71111111111111,4.68484848484849,3.08686868686869,10.3616161616162,8.67474747474748,11.1393939393939,1.2020202020202,0.0578485196785749,0.181818181818182,0.254545454545455,0.927272727272727,0.191919191919192,5.50505050505051,5.73131313131313,0.0242424242424242,0.0181818181818182,0.204040404040404,0.218181818181818,15180.2828282828,18115.1818181818,136.676767676768,50.8202264291418,35210.202020202,4053.09090909091,77498.8787878788,2.01010101010101,1.06060606060606,1.09090909090909,119.757575757576,38.5454545454545,124.282828282828,0.341355774132561,0.494949494949495,5.13144819213636,5.27342821865632,4,10.949494949495,7.87878787878788,11,2.13312797321942,0.289242598392875,0.0930082814564861,0.333333333333333,1.23232323232323,0.232323232323232,5.29292929292929,5.38383838383838,0.0552471185548987,0.0411386095820499,0.36469615830563,0.398808615568618
"24","GR",2021-08-16,16584.7616161616,18249.0747474747,0.9446181709083,36.0383838383838,31226.1191919192,4055.11515151515,70772.6565656566,1.78383838383838,0.096969696969697,0.0848484848484849,1.27856110820603,5.64242424242424,1.42326650693497,0.0682711548265122,0.288888888888889,1.02628963842727,1.05468564373126,1.75959595959596,9.46262626262626,7.95959595959596,9.73939393939394,1.16767676767677,0.153535353535354,0.187878787878788,0.171717171717172,0.652525252525253,0.197979797979798,4.12727272727273,4.18383838383838,0.0110494237109797,0.00822772191640997,0.0729392316611259,0.0797617231137235,15637.8545454545,19065.1555555556,9.86666666666667,31.779797979798,35988.6202020202,4227.71111111111,77730.3838383838,1.96969696969697,0.105050505050505,0.125252525252525,8.29090909090909,7.1959595959596,8.76363636363636,0.0682711548265122,0.414141414141414,4.53737373737374,4.59393939393939,3.21616161616162,10.4161616161616,8.46666666666667,10.8545454545455,1.29090909090909,0.216161616161616,0.224242424242424,0.234343434343434,0.953535353535354,0.232323232323232,4.7010101010101,4.7030303030303,0.0110494237109797,0.00822772191640997,0.246464646464646,0.246464646464646,14466.5858585859,18325.0505050505,66.3333333333333,50.8202264291418,37204.1111111111,3783.77777777778,77508.3434343434,1.80808080808081,0.121297853039956,0.109119320395622,53.3535353535354,19.040404040404,53.6262626262626,0.341355774132561,0.393939393939394,5.13144819213636,5.27342821865632,2.27272727272727,10.8383838383838,7.61616161616162,10.8686868686869,2.13312797321942,0.289242598392875,0.0930082814564861,0.292929292929293,1.50505050505051,0.272727272727273,4.56565656565657,4.61616161616162,0.0552471185548987,0.0411386095820499,0.36469615830563,0.398808615568618
"25","WS",2021-08-30,16808.9171717172,11780.7737373737,4.0949494949495,39.8565656565657,39096.5474747475,3888.41212121212,66916.6505050505,0.783838383838384,0.117171717171717,0.125252525252525,1.27856110820603,21.1171717171717,1.42326650693497,0.0682711548265122,0.757575757575758,1.02628963842727,1.05468564373126,4.85858585858586,9.43838383838384,9.04848484848485,9.13737373737374,1.18787878787879,0.0578485196785749,0.103030303030303,0.0808080808080808,0.711111111111111,0.0218129039878786,27.5131313131313,27.7454545454545,0.0110494237109797,0.00822772191640997,0.155555555555556,0.0797617231137235,15246.4626262626,11905.8666666667,10.9777777777778,10.1640452858284,47026.1737373737,3876.66060606061,78791.6222222222,0.741414141414141,0.262626262626263,0.282828282828283,7.75757575757576,25.9757575757576,8.59191919191919,0.0682711548265122,0.94949494949495,1.02628963842727,1.05468564373126,11.4343434343434,9.56161616161616,8.32323232323232,10.2464646464646,1.17171717171717,0.0578485196785749,0.0909090909090909,0.103030303030303,0.814141414141414,0.0565656565656566,33.4525252525253,34.7818181818182,0.0110494237109797,0.00822772191640997,0.191919191919192,0.21010101010101,14598.1313131313,11191.5555555556,228.050505050505,50.8202264291418,48292.1717171717,3622.05050505051,71277.8383838384,0.58574752640477,0.363636363636364,0.343434343434343,68.1515151515152,35.979797979798,67.1515151515152,0.341355774132561,0.848484848484849,5.13144819213636,5.27342821865632,2.85858585858586,10.0606060606061,9.14141414141414,10.6969696969697,2.13312797321942,0.289242598392875,0.0930082814564861,0.0554177867969806,0.507804600803194,0.109064519939393,32.5656565656566,33.7070707070707,0.0552471185548987,0.0411386095820499,0.36469615830563,0.398808615568618
"26","GC",2021-08-30,19238.5474747475,14011.1858585859,0.9446181709083,30.9535353535354,33443.8626262626,3861.84848484848,68818.8080808081,1.31919191919192,0.117171717171717,0.115151515151515,1.27856110820603,21.8282828282828,1.42326650693497,0.0682711548265122,0.523232323232323,3.59191919191919,3.32121212121212,2.78787878787879,9.77373737373737,8.83030303030303,10.0121212121212,1.13737373737374,0.0578485196785749,0.117171717171717,0.212121212121212,0.878787878787879,0.0505050505050505,15.7838383838384,16.6666666666667,0.0303030303030303,0.0282828282828283,0.163636363636364,0.175757575757576,17046.2464646465,13451.1757575758,5.5979797979798,10.1640452858284,38462.9070707071,3698.50505050505,73215.0444444444,1.45454545454545,0.098989898989899,0.127272727272727,12.8424242424242,25.0626262626263,12.2585858585859,0.0682711548265122,0.511111111111111,5.55555555555556,5.96161616161616,6.86262626262626,9.87676767676768,8.88282828282828,10.5919191919192,1.03838383838384,0.0578485196785749,0.204040404040404,0.16969696969697,0.729292929292929,0.262626262626263,19.1010101010101,19.3010101010101,0.0404040404040404,0.0323232323232323,0.254545454545455,0.333333333333333,17306.2525252525,13988.8282828283,104.060606060606,50.8202264291418,41116.2828282828,3772.28282828283,75217.4242424242,1.67676767676768,0.343434343434343,0.343434343434343,91.2020202020202,36.7979797979798,91.5757575757576,0.341355774132561,1.04040404040404,5.13144819213636,5.27342821865632,5.57575757575758,9.78787878787879,7.35353535353535,11.0505050505051,2.13312797321942,0.289242598392875,0.292929292929293,0.171717171717172,0.507804600803194,0.555555555555556,18.4242424242424,18.6262626262626,0.0552471185548987,0.0411386095820499,0.777777777777778,0.888888888888889
